AP890101-0010 2:0.24813432835820895 8:0.21828358208955223 6:0.13619402985074627 0:0.1287313432835821 13:0.06902985074626866 9:0.04664179104477612 12:0.024253731343283583 19:0.024253731343283583 4:0.024253731343283583 15:0.016791044776119403 1:0.016791044776119403 11:0.009328358208955223 14:0.009328358208955223 16:0.009328358208955223 17:0.009328358208955223 18:0.0018656716417910447 3:0.0018656716417910447 5:0.0018656716417910447 7:0.0018656716417910447 10:0.0018656716417910447
AP890509-0144 4:0.2638248847926267 9:0.21313364055299538 8:0.1347926267281106 7:0.10253456221198157 16:0.07949308755760369 15:0.0748847926267281 0:0.06566820276497695 17:0.024193548387096774 3:0.010368663594470046 19:0.00576036866359447 5:0.00576036866359447 6:0.00576036866359447 10:0.00576036866359447 11:0.001152073732718894 12:0.001152073732718894 13:0.001152073732718894 14:0.001152073732718894 18:0.001152073732718894 1:0.001152073732718894 2:0.001152073732718894
AP890509-0249 16:0.24245283018867925 8:0.15943396226415094 9:0.1179245283018868 5:0.10660377358490566 3:0.10283018867924529 12:0.09528301886792453 14:0.06132075471698113 7:0.05377358490566038 11:0.031132075471698113 17:0.016037735849056604 13:0.0047169811320754715 15:9.433962264150943E-4 18:9.433962264150943E-4 19:9.433962264150943E-4 0:9.433962264150943E-4 1:9.433962264150943E-4 2:9.433962264150943E-4 4:9.433962264150943E-4 6:9.433962264150943E-4 10:9.433962264150943E-4
AP890510-0011 1:0.8378712871287128 8:0.1051980198019802 13:0.01608910891089109 18:0.011138613861386138 15:0.006188118811881188 9:0.006188118811881188 11:0.0012376237623762376 12:0.0012376237623762376 14:0.0012376237623762376 16:0.0012376237623762376 17:0.0012376237623762376 19:0.0012376237623762376 0:0.0012376237623762376 2:0.0012376237623762376 3:0.0012376237623762376 4:0.0012376237623762376 5:0.0012376237623762376 6:0.0012376237623762376 7:0.0012376237623762376 10:0.0012376237623762376
AP890510-0185 3:0.6569444444444444 14:0.2125 12:0.09027777777777778 18:0.006944444444444444 2:0.006944444444444444 8:0.006944444444444444 11:0.001388888888888889 13:0.001388888888888889 15:0.001388888888888889 16:0.001388888888888889 17:0.001388888888888889 19:0.001388888888888889 0:0.001388888888888889 1:0.001388888888888889 4:0.001388888888888889 5:0.001388888888888889 6:0.001388888888888889 7:0.001388888888888889 9:0.001388888888888889 10:0.001388888888888889
AP890510-0232 12:0.4229274611398964 8:0.16645077720207255 14:0.14313471502590674 3:0.08095854922279792 17:0.04209844559585492 11:0.03950777202072539 7:0.03432642487046632 16:0.03173575129533679 19:0.011010362694300517 13:0.008419689119170985 2:0.008419689119170985 6:0.005829015544041451 15:6.476683937823834E-4 18:6.476683937823834E-4 0:6.476683937823834E-4 1:6.476683937823834E-4 4:6.476683937823834E-4 5:6.476683937823834E-4 9:6.476683937823834E-4 10:6.476683937823834E-4
AP890511-0004 4:0.3233333333333333 2:0.2966666666666667 8:0.17666666666666667 6:0.09666666666666666 7:0.03 13:0.016666666666666666 0:0.016666666666666666 11:0.0033333333333333335 12:0.0033333333333333335 14:0.0033333333333333335 15:0.0033333333333333335 16:0.0033333333333333335 17:0.0033333333333333335 18:0.0033333333333333335 19:0.0033333333333333335 1:0.0033333333333333335 3:0.0033333333333333335 5:0.0033333333333333335 9:0.0033333333333333335 10:0.0033333333333333335
AP890511-0233 15:0.34375 8:0.20949074074074073 14:0.13078703703703703 4:0.09375 2:0.07060185185185185 0:0.047453703703703706 11:0.024305555555555556 18:0.019675925925925927 3:0.019675925925925927 17:0.015046296296296295 19:0.005787037037037037 9:0.005787037037037037 10:0.005787037037037037 12:0.0011574074074074073 13:0.0011574074074074073 16:0.0011574074074074073 1:0.0011574074074074073 5:0.0011574074074074073 6:0.0011574074074074073 7:0.0011574074074074073
AP890511-0255 7:0.6607142857142857 12:0.15785714285714286 8:0.060714285714285714 17:0.02642857142857143 18:0.017857142857142856 4:0.012142857142857143 16:0.009285714285714286 2:0.009285714285714286 14:0.0064285714285714285 19:0.0064285714285714285 5:0.0064285714285714285 9:0.0064285714285714285 10:0.0064285714285714285 1:0.0035714285714285713 3:0.0035714285714285713 6:0.0035714285714285713 11:7.142857142857143E-4 13:7.142857142857143E-4 15:7.142857142857143E-4 0:7.142857142857143E-4
AP890512-0029 12:0.4571078431372549 8:0.20710784313725492 3:0.1482843137254902 15:0.11397058823529412 5:0.030637254901960783 18:0.015931372549019607 10:0.011029411764705883 11:0.0012254901960784314 13:0.0012254901960784314 14:0.0012254901960784314 16:0.0012254901960784314 17:0.0012254901960784314 19:0.0012254901960784314 0:0.0012254901960784314 1:0.0012254901960784314 2:0.0012254901960784314 4:0.0012254901960784314 6:0.0012254901960784314 7:0.0012254901960784314 9:0.0012254901960784314
AP890512-0057 15:0.5006983240223464 14:0.14315642458100558 8:0.1403631284916201 3:0.10684357541899442 4:0.031424581005586594 18:0.020251396648044692 7:0.017458100558659217 17:0.011871508379888268 16:0.009078212290502794 1:0.006284916201117319 5:0.0034916201117318434 9:0.0034916201117318434 11:6.983240223463687E-4 12:6.983240223463687E-4 13:6.983240223463687E-4 19:6.983240223463687E-4 0:6.983240223463687E-4 2:6.983240223463687E-4 6:6.983240223463687E-4 10:6.983240223463687E-4
AP890512-0176 0:0.7490458015267175 8:0.17270992366412213 11:0.03148854961832061 13:0.020038167938931296 12:0.004770992366412214 18:0.004770992366412214 19:0.004770992366412214 14:9.541984732824427E-4 15:9.541984732824427E-4 16:9.541984732824427E-4 17:9.541984732824427E-4 1:9.541984732824427E-4 2:9.541984732824427E-4 3:9.541984732824427E-4 4:9.541984732824427E-4 5:9.541984732824427E-4 6:9.541984732824427E-4 7:9.541984732824427E-4 9:9.541984732824427E-4 10:9.541984732824427E-4
AP890512-0243 10:0.5281954887218046 6:0.14473684210526316 8:0.08458646616541353 16:0.05451127819548872 18:0.05451127819548872 4:0.046992481203007516 3:0.03195488721804511 0:0.016917293233082706 5:0.016917293233082706 11:0.0018796992481203006 12:0.0018796992481203006 13:0.0018796992481203006 14:0.0018796992481203006 15:0.0018796992481203006 17:0.0018796992481203006 19:0.0018796992481203006 1:0.0018796992481203006 2:0.0018796992481203006 7:0.0018796992481203006 9:0.0018796992481203006
AP890512-0275 18:0.375 10:0.2478813559322034 15:0.08686440677966102 8:0.0614406779661017 3:0.05296610169491525 14:0.04449152542372881 2:0.04449152542372881 16:0.019067796610169493 19:0.019067796610169493 12:0.01059322033898305 1:0.01059322033898305 7:0.01059322033898305 11:0.00211864406779661 13:0.00211864406779661 17:0.00211864406779661 0:0.00211864406779661 4:0.00211864406779661 5:0.00211864406779661 6:0.00211864406779661 9:0.00211864406779661
AP890516-0024 14:0.3089378238341969 8:0.202720207253886 15:0.1871761658031088 3:0.1483160621761658 18:0.04209844559585492 7:0.036917098445595854 17:0.023963730569948185 19:0.013601036269430052 10:0.008419689119170985 11:0.005829015544041451 12:0.005829015544041451 9:0.005829015544041451 16:0.003238341968911917 2:0.003238341968911917 13:6.476683937823834E-4 0:6.476683937823834E-4 1:6.476683937823834E-4 4:6.476683937823834E-4 5:6.476683937823834E-4 6:6.476683937823834E-4
AP890517-0010 1:0.783210332103321 8:0.07103321033210332 6:0.03413284132841329 13:0.023062730627306273 11:0.01937269372693727 18:0.011992619926199263 2:0.011992619926199263 7:0.011992619926199263 9:0.011992619926199263 5:0.008302583025830259 17:0.004612546125461255 12:9.225092250922509E-4 14:9.225092250922509E-4 15:9.225092250922509E-4 16:9.225092250922509E-4 19:9.225092250922509E-4 0:9.225092250922509E-4 3:9.225092250922509E-4 4:9.225092250922509E-4 10:9.225092250922509E-4
AP890519-0041 11:0.42396907216494845 19:0.41365979381443296 8:0.04252577319587629 15:0.037371134020618556 5:0.027061855670103094 3:0.01675257731958763 18:0.011597938144329897 13:0.006443298969072165 16:0.006443298969072165 12:0.001288659793814433 14:0.001288659793814433 17:0.001288659793814433 0:0.001288659793814433 1:0.001288659793814433 2:0.001288659793814433 4:0.001288659793814433 6:0.001288659793814433 7:0.001288659793814433 9:0.001288659793814433 10:0.001288659793814433
AP890519-0056 10:0.8026315789473685 14:0.07163742690058479 8:0.07163742690058479 18:0.013157894736842105 5:0.013157894736842105 7:0.007309941520467836 11:0.0014619883040935672 12:0.0014619883040935672 13:0.0014619883040935672 15:0.0014619883040935672 16:0.0014619883040935672 17:0.0014619883040935672 19:0.0014619883040935672 0:0.0014619883040935672 1:0.0014619883040935672 2:0.0014619883040935672 3:0.0014619883040935672 4:0.0014619883040935672 6:0.0014619883040935672 9:0.0014619883040935672
AP890519-0088 13:0.32071428571428573 4:0.27214285714285713 8:0.11785714285714285 6:0.10357142857142858 7:0.07214285714285715 17:0.06928571428571428 5:0.015 12:0.009285714285714286 0:0.009285714285714286 15:0.0035714285714285713 11:7.142857142857143E-4 14:7.142857142857143E-4 16:7.142857142857143E-4 18:7.142857142857143E-4 19:7.142857142857143E-4 1:7.142857142857143E-4 2:7.142857142857143E-4 3:7.142857142857143E-4 9:7.142857142857143E-4 10:7.142857142857143E-4
AP890520-0004 1:0.6577922077922078 8:0.1487012987012987 9:0.04220779220779221 5:0.03441558441558441 13:0.02922077922077922 11:0.026623376623376622 4:0.01883116883116883 15:0.008441558441558441 19:0.008441558441558441 6:0.008441558441558441 0:0.005844155844155844 14:0.003246753246753247 10:0.003246753246753247 12:6.493506493506494E-4 16:6.493506493506494E-4 17:6.493506493506494E-4 18:6.493506493506494E-4 2:6.493506493506494E-4 3:6.493506493506494E-4 7:6.493506493506494E-4
AP890522-0032 10:0.614516129032258 0:0.13709677419354838 18:0.09838709677419355 8:0.08548387096774193 4:0.027419354838709678 14:0.014516129032258065 11:0.0016129032258064516 12:0.0016129032258064516 13:0.0016129032258064516 15:0.0016129032258064516 16:0.0016129032258064516 17:0.0016129032258064516 19:0.0016129032258064516 1:0.0016129032258064516 2:0.0016129032258064516 3:0.0016129032258064516 5:0.0016129032258064516 6:0.0016129032258064516 7:0.0016129032258064516 9:0.0016129032258064516
AP890523-0236 15:0.40208333333333335 3:0.18541666666666667 18:0.16875 14:0.13541666666666666 10:0.052083333333333336 19:0.01875 12:0.010416666666666666 11:0.0020833333333333333 13:0.0020833333333333333 16:0.0020833333333333333 17:0.0020833333333333333 0:0.0020833333333333333 1:0.0020833333333333333 2:0.0020833333333333333 4:0.0020833333333333333 5:0.0020833333333333333 6:0.0020833333333333333 7:0.0020833333333333333 8:0.0020833333333333333 9:0.0020833333333333333
AP890524-0025 1:0.835 11:0.04833333333333333 6:0.021666666666666667 9:0.021666666666666667 16:0.015 13:0.008333333333333333 18:0.008333333333333333 0:0.008333333333333333 2:0.008333333333333333 3:0.008333333333333333 12:0.0016666666666666668 14:0.0016666666666666668 15:0.0016666666666666668 17:0.0016666666666666668 19:0.0016666666666666668 4:0.0016666666666666668 5:0.0016666666666666668 7:0.0016666666666666668 8:0.0016666666666666668 10:0.0016666666666666668
AP890524-0069 10:0.8988970588235294 3:0.04595588235294118 14:0.016544117647058824 15:0.009191176470588236 11:0.001838235294117647 12:0.001838235294117647 13:0.001838235294117647 16:0.001838235294117647 17:0.001838235294117647 18:0.001838235294117647 19:0.001838235294117647 0:0.001838235294117647 1:0.001838235294117647 2:0.001838235294117647 4:0.001838235294117647 5:0.001838235294117647 6:0.001838235294117647 7:0.001838235294117647 8:0.001838235294117647 9:0.001838235294117647
AP890524-0272 14:0.2961409395973154 3:0.20218120805369127 2:0.17197986577181207 10:0.1686241610738255 8:0.10151006711409397 15:0.010906040268456376 1:0.010906040268456376 9:0.010906040268456376 12:0.007550335570469799 4:0.007550335570469799 19:0.0041946308724832215 11:8.389261744966443E-4 13:8.389261744966443E-4 16:8.389261744966443E-4 17:8.389261744966443E-4 18:8.389261744966443E-4 0:8.389261744966443E-4 5:8.389261744966443E-4 6:8.389261744966443E-4 7:8.389261744966443E-4
AP890524-0288 14:0.2774390243902439 2:0.2611788617886179 10:0.12703252032520326 15:0.09451219512195122 18:0.057926829268292686 8:0.057926829268292686 16:0.04573170731707317 3:0.04573170731707317 17:0.013211382113821139 5:0.00508130081300813 6:0.00508130081300813 11:0.0010162601626016261 12:0.0010162601626016261 13:0.0010162601626016261 19:0.0010162601626016261 0:0.0010162601626016261 1:0.0010162601626016261 4:0.0010162601626016261 7:0.0010162601626016261 9:0.0010162601626016261
AP890524-0289 10:0.8717532467532467 19:0.040584415584415584 9:0.027597402597402596 8:0.021103896103896104 14:0.008116883116883116 15:0.008116883116883116 11:0.0016233766233766235 12:0.0016233766233766235 13:0.0016233766233766235 16:0.0016233766233766235 17:0.0016233766233766235 18:0.0016233766233766235 0:0.0016233766233766235 1:0.0016233766233766235 2:0.0016233766233766235 3:0.0016233766233766235 4:0.0016233766233766235 5:0.0016233766233766235 6:0.0016233766233766235 7:0.0016233766233766235
AP890524-0290 10:0.3010948905109489 18:0.2864963503649635 14:0.25 3:0.060218978102189784 8:0.060218978102189784 16:0.009124087591240875 2:0.009124087591240875 11:0.0018248175182481751 12:0.0018248175182481751 13:0.0018248175182481751 15:0.0018248175182481751 17:0.0018248175182481751 19:0.0018248175182481751 0:0.0018248175182481751 1:0.0018248175182481751 4:0.0018248175182481751 5:0.0018248175182481751 6:0.0018248175182481751 7:0.0018248175182481751 9:0.0018248175182481751
AP890524-0304 18:0.3678861788617886 10:0.3434959349593496 15:0.12398373983739837 8:0.09959349593495935 14:0.026422764227642278 16:0.01016260162601626 11:0.0020325203252032522 12:0.0020325203252032522 13:0.0020325203252032522 17:0.0020325203252032522 19:0.0020325203252032522 0:0.0020325203252032522 1:0.0020325203252032522 2:0.0020325203252032522 3:0.0020325203252032522 4:0.0020325203252032522 5:0.0020325203252032522 6:0.0020325203252032522 7:0.0020325203252032522 9:0.0020325203252032522
AP890524-0309 10:0.7669230769230769 4:0.07153846153846154 8:0.07153846153846154 3:0.04384615384615385 19:0.013076923076923076 0:0.006923076923076923 7:0.006923076923076923 11:0.0038461538461538464 15:0.0038461538461538464 18:0.0038461538461538464 12:7.692307692307692E-4 13:7.692307692307692E-4 14:7.692307692307692E-4 16:7.692307692307692E-4 17:7.692307692307692E-4 1:7.692307692307692E-4 2:7.692307692307692E-4 5:7.692307692307692E-4 6:7.692307692307692E-4 9:7.692307692307692E-4
AP890524-0311 18:0.6221590909090909 10:0.2471590909090909 15:0.04261363636363636 8:0.027462121212121212 5:0.019886363636363636 9:0.01231060606060606 14:0.008522727272727272 13:0.004734848484848485 6:0.004734848484848485 11:9.46969696969697E-4 12:9.46969696969697E-4 16:9.46969696969697E-4 17:9.46969696969697E-4 19:9.46969696969697E-4 0:9.46969696969697E-4 1:9.46969696969697E-4 2:9.46969696969697E-4 3:9.46969696969697E-4 4:9.46969696969697E-4 7:9.46969696969697E-4
AP890525-0123 15:0.7216257668711656 14:0.09892638036809816 8:0.0651840490797546 3:0.062116564417177916 19:0.02223926380368098 11:0.006901840490797546 12:0.006901840490797546 17:0.003834355828220859 1:0.003834355828220859 13:7.668711656441718E-4 16:7.668711656441718E-4 18:7.668711656441718E-4 0:7.668711656441718E-4 2:7.668711656441718E-4 4:7.668711656441718E-4 5:7.668711656441718E-4 6:7.668711656441718E-4 7:7.668711656441718E-4 9:7.668711656441718E-4 10:7.668711656441718E-4
AP890525-0131 15:0.6123670212765957 3:0.16555851063829788 8:0.06981382978723404 14:0.06449468085106383 16:0.02726063829787234 18:0.021941489361702128 4:0.013962765957446808 1:0.008643617021276596 7:0.005984042553191489 5:0.003324468085106383 11:6.648936170212766E-4 12:6.648936170212766E-4 13:6.648936170212766E-4 17:6.648936170212766E-4 19:6.648936170212766E-4 0:6.648936170212766E-4 2:6.648936170212766E-4 6:6.648936170212766E-4 9:6.648936170212766E-4 10:6.648936170212766E-4
AP890525-0143 15:0.6115819209039548 3:0.2782485875706215 12:0.02401129943502825 18:0.018361581920903956 14:0.012711864406779662 19:0.012711864406779662 5:0.012711864406779662 8:0.012711864406779662 11:0.0014124293785310734 13:0.0014124293785310734 16:0.0014124293785310734 17:0.0014124293785310734 0:0.0014124293785310734 1:0.0014124293785310734 2:0.0014124293785310734 4:0.0014124293785310734 6:0.0014124293785310734 7:0.0014124293785310734 9:0.0014124293785310734 10:0.0014124293785310734
AP890525-0156 3:0.6011627906976744 15:0.2616279069767442 16:0.06627906976744186 19:0.02441860465116279 9:0.010465116279069767 13:0.005813953488372093 17:0.005813953488372093 0:0.005813953488372093 1:0.005813953488372093 11:0.0011627906976744186 12:0.0011627906976744186 14:0.0011627906976744186 18:0.0011627906976744186 2:0.0011627906976744186 4:0.0011627906976744186 5:0.0011627906976744186 6:0.0011627906976744186 7:0.0011627906976744186 8:0.0011627906976744186 10:0.0011627906976744186
AP890525-0186 6:0.6491477272727273 8:0.12073863636363637 4:0.10369318181818182 13:0.024147727272727272 15:0.024147727272727272 17:0.024147727272727272 11:0.018465909090909092 12:0.007102272727272727 2:0.007102272727272727 10:0.007102272727272727 14:0.0014204545454545455 16:0.0014204545454545455 18:0.0014204545454545455 19:0.0014204545454545455 0:0.0014204545454545455 1:0.0014204545454545455 3:0.0014204545454545455 5:0.0014204545454545455 7:0.0014204545454545455 9:0.0014204545454545455
AP890525-0203 2:0.5858433734939759 0:0.09186746987951808 3:0.0677710843373494 15:0.061746987951807226 6:0.05572289156626506 8:0.03765060240963856 19:0.03162650602409638 7:0.025602409638554216 10:0.01957831325301205 4:0.007530120481927711 11:0.0015060240963855422 12:0.0015060240963855422 13:0.0015060240963855422 14:0.0015060240963855422 16:0.0015060240963855422 17:0.0015060240963855422 18:0.0015060240963855422 1:0.0015060240963855422 5:0.0015060240963855422 9:0.0015060240963855422
AP890525-0231 16:0.20010964912280702 7:0.20010964912280702 10:0.17817982456140352 5:0.08607456140350878 8:0.06414473684210527 15:0.05756578947368421 12:0.046600877192982455 3:0.046600877192982455 4:0.044407894736842105 11:0.020285087719298246 17:0.018092105263157895 18:0.018092105263157895 0:0.011513157894736841 14:0.0027412280701754384 2:0.0027412280701754384 13:5.482456140350877E-4 19:5.482456140350877E-4 1:5.482456140350877E-4 6:5.482456140350877E-4 9:5.482456140350877E-4
AP890525-0252 15:0.7781501340482574 3:0.12935656836461126 8:0.03820375335120643 19:0.014075067024128687 14:0.00871313672922252 16:0.006032171581769437 7:0.006032171581769437 11:0.003351206434316354 12:0.003351206434316354 18:0.003351206434316354 6:0.003351206434316354 13:6.702412868632708E-4 17:6.702412868632708E-4 0:6.702412868632708E-4 1:6.702412868632708E-4 2:6.702412868632708E-4 4:6.702412868632708E-4 5:6.702412868632708E-4 9:6.702412868632708E-4 10:6.702412868632708E-4
