AP890103-0110 12:0.2755681818181818 0:0.2528409090909091 11:0.13920454545454544 4:0.10511363636363637 3:0.09375 1:0.048295454545454544 2:0.02556818181818182 17:0.014204545454545454 9:0.014204545454545454 13:0.002840909090909091 14:0.002840909090909091 15:0.002840909090909091 16:0.002840909090909091 18:0.002840909090909091 19:0.002840909090909091 5:0.002840909090909091 6:0.002840909090909091 7:0.002840909090909091 8:0.002840909090909091 10:0.002840909090909091
AP890420-0173 13:0.6085526315789473 7:0.26644736842105265 2:0.04276315789473684 12:0.01644736842105263 17:0.01644736842105263 11:0.003289473684210526 14:0.003289473684210526 15:0.003289473684210526 16:0.003289473684210526 18:0.003289473684210526 19:0.003289473684210526 0:0.003289473684210526 1:0.003289473684210526 3:0.003289473684210526 4:0.003289473684210526 5:0.003289473684210526 6:0.003289473684210526 8:0.003289473684210526 9:0.003289473684210526 10:0.003289473684210526
AP890420-0211 7:0.1337890625 14:0.1298828125 6:0.1298828125 2:0.1181640625 9:0.1181640625 18:0.1025390625 17:0.0947265625 12:0.0361328125 3:0.0361328125 1:0.0322265625 19:0.0283203125 10:0.0166015625 13:0.0087890625 16:0.0087890625 11:9.765625E-4 15:9.765625E-4 0:9.765625E-4 4:9.765625E-4 5:9.765625E-4 8:9.765625E-4
AP890421-0025 5:0.42025089605734767 1:0.23387096774193547 9:0.1550179211469534 13:0.07258064516129033 19:0.022401433691756272 8:0.01881720430107527 11:0.015232974910394265 12:0.015232974910394265 0:0.011648745519713262 10:0.011648745519713262 2:0.008064516129032258 3:0.008064516129032258 14:8.960573476702509E-4 15:8.960573476702509E-4 16:8.960573476702509E-4 17:8.960573476702509E-4 18:8.960573476702509E-4 4:8.960573476702509E-4 6:8.960573476702509E-4 7:8.960573476702509E-4
AP890421-0081 4:0.4969262295081967 1:0.20184426229508196 12:0.0584016393442623 15:0.050204918032786885 8:0.04610655737704918 9:0.042008196721311473 19:0.03790983606557377 3:0.017418032786885244 7:0.01331967213114754 10:0.01331967213114754 17:0.009221311475409836 0:0.005122950819672131 11:0.0010245901639344263 13:0.0010245901639344263 14:0.0010245901639344263 16:0.0010245901639344263 18:0.0010245901639344263 2:0.0010245901639344263 5:0.0010245901639344263 6:0.0010245901639344263
AP890421-0206 9:0.32951482479784366 18:0.2971698113207547 6:0.20013477088948786 17:0.05188679245283019 0:0.01954177897574124 7:0.01954177897574124 8:0.01954177897574124 13:0.016846361185983826 11:0.014150943396226415 14:0.011455525606469003 16:0.006064690026954178 3:0.006064690026954178 4:0.0033692722371967657 12:6.738544474393531E-4 15:6.738544474393531E-4 19:6.738544474393531E-4 1:6.738544474393531E-4 2:6.738544474393531E-4 5:6.738544474393531E-4 10:6.738544474393531E-4
AP890422-0008 12:0.17378048780487804 6:0.14939024390243902 19:0.13719512195121952 14:0.10060975609756098 5:0.08841463414634146 11:0.07621951219512195 17:0.06402439024390244 0:0.06402439024390244 9:0.051829268292682924 18:0.039634146341463415 13:0.01524390243902439 10:0.01524390243902439 15:0.003048780487804878 16:0.003048780487804878 1:0.003048780487804878 2:0.003048780487804878 3:0.003048780487804878 4:0.003048780487804878 7:0.003048780487804878 8:0.003048780487804878
AP890422-0070 15:0.336046511627907 2:0.23372093023255813 9:0.20116279069767443 6:0.0941860465116279 0:0.05232558139534884 13:0.015116279069767442 14:0.015116279069767442 19:0.010465116279069767 3:0.010465116279069767 11:0.005813953488372093 17:0.005813953488372093 18:0.005813953488372093 7:0.005813953488372093 12:0.0011627906976744186 16:0.0011627906976744186 1:0.0011627906976744186 4:0.0011627906976744186 5:0.0011627906976744186 8:0.0011627906976744186 10:0.0011627906976744186
AP890424-0091 0:0.44345238095238093 4:0.3601190476190476 15:0.050595238095238096 1:0.050595238095238096 11:0.01488095238095238 14:0.01488095238095238 16:0.01488095238095238 10:0.01488095238095238 12:0.002976190476190476 13:0.002976190476190476 17:0.002976190476190476 18:0.002976190476190476 19:0.002976190476190476 2:0.002976190476190476 3:0.002976190476190476 5:0.002976190476190476 6:0.002976190476190476 7:0.002976190476190476 8:0.002976190476190476 9:0.002976190476190476
AP890425-0156 1:0.31275303643724695 15:0.30465587044534415 12:0.14676113360323886 9:0.06174089068825911 0:0.057692307692307696 11:0.04554655870445344 4:0.025303643724696356 6:0.02125506072874494 13:0.009109311740890687 2:0.005060728744939271 14:0.0010121457489878543 16:0.0010121457489878543 17:0.0010121457489878543 18:0.0010121457489878543 19:0.0010121457489878543 3:0.0010121457489878543 5:0.0010121457489878543 7:0.0010121457489878543 8:0.0010121457489878543 10:0.0010121457489878543
AP890425-0158 13:0.375 11:0.19852941176470587 1:0.16911764705882354 5:0.09068627450980392 2:0.041666666666666664 16:0.022058823529411766 18:0.022058823529411766 19:0.022058823529411766 15:0.012254901960784314 3:0.012254901960784314 4:0.012254901960784314 12:0.0024509803921568627 14:0.0024509803921568627 17:0.0024509803921568627 0:0.0024509803921568627 6:0.0024509803921568627 7:0.0024509803921568627 8:0.0024509803921568627 9:0.0024509803921568627 10:0.0024509803921568627
AP890426-0089 18:0.7112903225806452 2:0.10483870967741936 6:0.09838709677419355 19:0.0532258064516129 9:0.008064516129032258 11:0.0016129032258064516 12:0.0016129032258064516 13:0.0016129032258064516 14:0.0016129032258064516 15:0.0016129032258064516 16:0.0016129032258064516 17:0.0016129032258064516 0:0.0016129032258064516 1:0.0016129032258064516 3:0.0016129032258064516 4:0.0016129032258064516 5:0.0016129032258064516 7:0.0016129032258064516 8:0.0016129032258064516 10:0.0016129032258064516
AP890426-0123 18:0.717741935483871 2:0.10483870967741936 6:0.10483870967741936 19:0.03387096774193549 13:0.008064516129032258 15:0.008064516129032258 11:0.0016129032258064516 12:0.0016129032258064516 14:0.0016129032258064516 16:0.0016129032258064516 17:0.0016129032258064516 0:0.0016129032258064516 1:0.0016129032258064516 3:0.0016129032258064516 4:0.0016129032258064516 5:0.0016129032258064516 7:0.0016129032258064516 8:0.0016129032258064516 9:0.0016129032258064516 10:0.0016129032258064516
AP890426-0178 8:0.28554502369668244 1:0.21445497630331753 11:0.18601895734597157 13:0.12914691943127962 12:0.0485781990521327 16:0.03909952606635071 3:0.024881516587677725 19:0.02014218009478673 2:0.015402843601895734 17:0.01066350710900474 0:0.01066350710900474 7:0.005924170616113744 14:0.001184834123222749 15:0.001184834123222749 18:0.001184834123222749 4:0.001184834123222749 5:0.001184834123222749 6:0.001184834123222749 9:0.001184834123222749 10:0.001184834123222749
AP890427-0012 11:0.39548494983277593 9:0.17809364548494983 1:0.07775919732441472 12:0.07441471571906355 0:0.07441471571906355 18:0.061036789297658864 6:0.047658862876254184 4:0.04096989966555184 7:0.024247491638795988 13:0.007525083612040134 19:0.004180602006688963 3:0.004180602006688963 5:0.004180602006688963 14:8.361204013377926E-4 15:8.361204013377926E-4 16:8.361204013377926E-4 17:8.361204013377926E-4 2:8.361204013377926E-4 8:8.361204013377926E-4 10:8.361204013377926E-4
AP890427-0017 6:0.20963541666666666 9:0.19401041666666666 1:0.17317708333333334 12:0.12109375 0:0.07942708333333333 3:0.06901041666666667 13:0.048177083333333336 11:0.037760416666666664 7:0.022135416666666668 17:0.016927083333333332 18:0.006510416666666667 5:0.006510416666666667 8:0.006510416666666667 14:0.0013020833333333333 15:0.0013020833333333333 16:0.0013020833333333333 19:0.0013020833333333333 2:0.0013020833333333333 4:0.0013020833333333333 10:0.0013020833333333333
AP890427-0061 18:0.46777003484320556 9:0.12630662020905922 2:0.10888501742160278 6:0.09494773519163763 7:0.046167247386759584 12:0.042682926829268296 0:0.032229965156794424 13:0.028745644599303136 11:0.014808362369337979 17:0.01132404181184669 14:0.0078397212543554 10:0.0078397212543554 19:0.004355400696864111 15:8.710801393728223E-4 16:8.710801393728223E-4 1:8.710801393728223E-4 3:8.710801393728223E-4 4:8.710801393728223E-4 5:8.710801393728223E-4 8:8.710801393728223E-4
AP890427-0086 17:0.4068627450980392 2:0.3545751633986928 6:0.11274509803921569 9:0.04084967320261438 3:0.027777777777777776 10:0.014705882352941176 13:0.008169934640522876 5:0.008169934640522876 8:0.008169934640522876 11:0.0016339869281045752 12:0.0016339869281045752 14:0.0016339869281045752 15:0.0016339869281045752 16:0.0016339869281045752 18:0.0016339869281045752 19:0.0016339869281045752 0:0.0016339869281045752 1:0.0016339869281045752 4:0.0016339869281045752 7:0.0016339869281045752
AP890427-0158 18:0.18944444444444444 9:0.15166666666666667 7:0.10944444444444444 6:0.10722222222222222 14:0.085 1:0.06722222222222222 2:0.06722222222222222 19:0.042777777777777776 0:0.042777777777777776 12:0.03611111111111111 17:0.03166666666666667 10:0.02277777777777778 11:0.013888888888888888 15:0.013888888888888888 4:0.009444444444444445 16:0.005 3:0.002777777777777778 13:5.555555555555556E-4 5:5.555555555555556E-4 8:5.555555555555556E-4
AP890427-0210 17:0.4478476821192053 2:0.26241721854304634 6:0.11672185430463576 18:0.06705298013245033 9:0.030629139072847682 1:0.020695364238410598 16:0.0173841059602649 11:0.0074503311258278145 14:0.0074503311258278145 7:0.0074503311258278145 12:0.0041390728476821195 5:0.0041390728476821195 13:8.278145695364238E-4 15:8.278145695364238E-4 19:8.278145695364238E-4 0:8.278145695364238E-4 3:8.278145695364238E-4 4:8.278145695364238E-4 8:8.278145695364238E-4 10:8.278145695364238E-4
AP890428-0112 13:0.5131578947368421 10:0.1466861598440546 11:0.097953216374269 1:0.060916179337231965 5:0.041423001949317736 19:0.039473684210526314 12:0.027777777777777776 9:0.027777777777777776 17:0.021929824561403508 2:0.01023391812865497 15:0.0043859649122807015 18:0.0024366471734892786 0:0.0024366471734892786 14:4.873294346978557E-4 16:4.873294346978557E-4 3:4.873294346978557E-4 4:4.873294346978557E-4 6:4.873294346978557E-4 7:4.873294346978557E-4 8:4.873294346978557E-4
AP890428-0179 0:0.3784246575342466 4:0.261986301369863 1:0.125 16:0.0702054794520548 9:0.06335616438356165 6:0.03595890410958904 14:0.02226027397260274 19:0.008561643835616438 5:0.008561643835616438 10:0.008561643835616438 11:0.0017123287671232876 12:0.0017123287671232876 13:0.0017123287671232876 15:0.0017123287671232876 17:0.0017123287671232876 18:0.0017123287671232876 2:0.0017123287671232876 3:0.0017123287671232876 7:0.0017123287671232876 8:0.0017123287671232876
AP890428-0234 10:0.45036764705882354 11:0.19301470588235295 2:0.0974264705882353 18:0.06801470588235294 7:0.05330882352941176 13:0.03860294117647059 16:0.02389705882352941 1:0.016544117647058824 15:0.009191176470588236 19:0.009191176470588236 3:0.009191176470588236 8:0.009191176470588236 9:0.009191176470588236 12:0.001838235294117647 14:0.001838235294117647 17:0.001838235294117647 0:0.001838235294117647 4:0.001838235294117647 5:0.001838235294117647 6:0.001838235294117647
AP890430-0003 15:0.3244336569579288 9:0.1755663430420712 2:0.11084142394822007 6:0.1076051779935275 14:0.06553398058252427 0:0.04611650485436893 4:0.03964401294498382 17:0.03317152103559871 18:0.03317152103559871 3:0.01699029126213592 5:0.010517799352750809 10:0.010517799352750809 1:0.007281553398058253 8:0.007281553398058253 11:0.0040453074433656954 13:0.0040453074433656954 12:8.090614886731392E-4 16:8.090614886731392E-4 19:8.090614886731392E-4 7:8.090614886731392E-4
AP890430-0041 2:0.3925 18:0.1825 17:0.1425 6:0.1025 9:0.0525 3:0.0425 11:0.0125 14:0.0125 19:0.0125 1:0.0125 10:0.0125 12:0.0025 13:0.0025 15:0.0025 16:0.0025 0:0.0025 4:0.0025 5:0.0025 7:0.0025 8:0.0025
AP890501-0020 9:0.27961672473867594 11:0.2308362369337979 6:0.15069686411149827 14:0.07752613240418119 1:0.042682926829268296 12:0.039198606271777 0:0.03571428571428571 5:0.03571428571428571 13:0.025261324041811847 2:0.02177700348432056 7:0.014808362369337979 10:0.014808362369337979 4:0.01132404181184669 16:0.0078397212543554 18:0.0078397212543554 15:8.710801393728223E-4 17:8.710801393728223E-4 19:8.710801393728223E-4 3:8.710801393728223E-4 8:8.710801393728223E-4
AP890501-0069 5:0.41360294117647056 10:0.3547794117647059 11:0.11948529411764706 7:0.03860294117647059 9:0.03860294117647059 15:0.009191176470588236 12:0.001838235294117647 13:0.001838235294117647 14:0.001838235294117647 16:0.001838235294117647 17:0.001838235294117647 18:0.001838235294117647 19:0.001838235294117647 0:0.001838235294117647 1:0.001838235294117647 2:0.001838235294117647 3:0.001838235294117647 4:0.001838235294117647 6:0.001838235294117647 8:0.001838235294117647
AP890502-0027 1:0.5090673575129534 13:0.11528497409326424 11:0.09974093264248704 16:0.06865284974093264 17:0.042746113989637305 10:0.03238341968911917 4:0.027202072538860103 12:0.022020725388601035 0:0.022020725388601035 6:0.01683937823834197 14:0.011658031088082901 5:0.011658031088082901 2:0.006476683937823834 9:0.006476683937823834 15:0.0012953367875647669 18:0.0012953367875647669 19:0.0012953367875647669 3:0.0012953367875647669 7:0.0012953367875647669 8:0.0012953367875647669
AP890502-0146 13:0.4933862433862434 1:0.27645502645502645 12:0.0701058201058201 16:0.0701058201058201 11:0.04365079365079365 14:0.011904761904761904 4:0.011904761904761904 7:0.006613756613756613 15:0.0013227513227513227 17:0.0013227513227513227 18:0.0013227513227513227 19:0.0013227513227513227 0:0.0013227513227513227 2:0.0013227513227513227 3:0.0013227513227513227 5:0.0013227513227513227 6:0.0013227513227513227 8:0.0013227513227513227 9:0.0013227513227513227 10:0.0013227513227513227
AP890502-0193 11:0.7064285714285714 1:0.16071428571428573 9:0.035 10:0.03214285714285714 5:0.020714285714285713 12:0.015 13:0.0064285714285714285 14:0.0064285714285714285 17:0.0064285714285714285 15:0.0035714285714285713 16:7.142857142857143E-4 18:7.142857142857143E-4 19:7.142857142857143E-4 0:7.142857142857143E-4 2:7.142857142857143E-4 3:7.142857142857143E-4 4:7.142857142857143E-4 6:7.142857142857143E-4 7:7.142857142857143E-4 8:7.142857142857143E-4
AP890502-0194 16:0.35261194029850745 8:0.11380597014925373 1:0.10634328358208955 3:0.0914179104477612 9:0.08395522388059702 4:0.03917910447761194 17:0.03171641791044776 12:0.024253731343283583 19:0.024253731343283583 6:0.024253731343283583 7:0.024253731343283583 13:0.016791044776119403 18:0.016791044776119403 0:0.016791044776119403 11:0.009328358208955223 15:0.009328358208955223 2:0.009328358208955223 14:0.0018656716417910447 5:0.0018656716417910447 10:0.0018656716417910447
AP890502-0298 19:0.4635416666666667 9:0.17604166666666668 1:0.084375 11:0.059375 7:0.051041666666666666 10:0.042708333333333334 3:0.030208333333333334 14:0.021875 2:0.017708333333333333 5:0.013541666666666667 12:0.009375 15:0.009375 0:0.009375 8:0.005208333333333333 13:0.0010416666666666667 16:0.0010416666666666667 17:0.0010416666666666667 18:0.0010416666666666667 4:0.0010416666666666667 6:0.0010416666666666667
AP890503-0166 3:0.5574324324324325 10:0.2195945945945946 16:0.07094594594594594 18:0.04391891891891892 4:0.030405405405405407 13:0.016891891891891893 5:0.016891891891891893 11:0.0033783783783783786 12:0.0033783783783783786 14:0.0033783783783783786 15:0.0033783783783783786 17:0.0033783783783783786 19:0.0033783783783783786 0:0.0033783783783783786 1:0.0033783783783783786 2:0.0033783783783783786 6:0.0033783783783783786 7:0.0033783783783783786 8:0.0033783783783783786 9:0.0033783783783783786
AP890503-0175 11:0.3897849462365591 17:0.1532258064516129 12:0.13172043010752688 1:0.09946236559139784 5:0.06720430107526881 0:0.0456989247311828 15:0.03494623655913978 4:0.024193548387096774 10:0.024193548387096774 13:0.002688172043010753 14:0.002688172043010753 16:0.002688172043010753 18:0.002688172043010753 19:0.002688172043010753 2:0.002688172043010753 3:0.002688172043010753 6:0.002688172043010753 7:0.002688172043010753 8:0.002688172043010753 9:0.002688172043010753
AP890503-0250 18:0.3372274143302181 9:0.2842679127725857 6:0.20638629283489096 7:0.08489096573208722 8:0.019470404984423675 1:0.016355140186915886 2:0.016355140186915886 19:0.010124610591900311 13:0.007009345794392523 15:0.007009345794392523 12:0.003894080996884735 11:7.78816199376947E-4 14:7.78816199376947E-4 16:7.78816199376947E-4 17:7.78816199376947E-4 0:7.78816199376947E-4 3:7.78816199376947E-4 4:7.78816199376947E-4 5:7.78816199376947E-4 10:7.78816199376947E-4
AP890504-0026 13:0.474 7:0.378 9:0.05 15:0.026 0:0.018 12:0.01 2:0.01 8:0.01 11:0.002 14:0.002 16:0.002 17:0.002 18:0.002 19:0.002 1:0.002 3:0.002 4:0.002 5:0.002 6:0.002 10:0.002
AP890504-0087 7:0.4762773722627737 13:0.2791970802919708 16:0.04562043795620438 17:0.03832116788321168 1:0.03832116788321168 3:0.03832116788321168 9:0.03102189781021898 12:0.016423357664233577 0:0.009124087591240875 8:0.009124087591240875 11:0.0018248175182481751 14:0.0018248175182481751 15:0.0018248175182481751 18:0.0018248175182481751 19:0.0018248175182481751 2:0.0018248175182481751 4:0.0018248175182481751 5:0.0018248175182481751 6:0.0018248175182481751 10:0.0018248175182481751
AP890504-0140 2:0.5524193548387096 7:0.11693548387096774 6:0.0846774193548387 17:0.06854838709677419 18:0.06854838709677419 11:0.05241935483870968 12:0.004032258064516129 13:0.004032258064516129 14:0.004032258064516129 15:0.004032258064516129 16:0.004032258064516129 19:0.004032258064516129 0:0.004032258064516129 1:0.004032258064516129 3:0.004032258064516129 4:0.004032258064516129 5:0.004032258064516129 8:0.004032258064516129 9:0.004032258064516129 10:0.004032258064516129
AP890504-0150 5:0.6741666666666667 10:0.22083333333333333 1:0.034166666666666665 13:0.014166666666666666 8:0.014166666666666666 12:0.010833333333333334 16:0.010833333333333334 19:0.004166666666666667 3:0.004166666666666667 6:0.004166666666666667 11:8.333333333333334E-4 14:8.333333333333334E-4 15:8.333333333333334E-4 17:8.333333333333334E-4 18:8.333333333333334E-4 0:8.333333333333334E-4 2:8.333333333333334E-4 4:8.333333333333334E-4 7:8.333333333333334E-4 9:8.333333333333334E-4
AP890504-0157 5:0.5535714285714286 10:0.2403846153846154 1:0.06456043956043957 9:0.044413919413919416 7:0.020604395604395604 17:0.01694139194139194 11:0.01510989010989011 6:0.01510989010989011 2:0.007783882783882784 4:0.007783882783882784 16:0.005952380952380952 12:0.0022893772893772895 8:0.0022893772893772895 13:4.578754578754579E-4 14:4.578754578754579E-4 15:4.578754578754579E-4 18:4.578754578754579E-4 19:4.578754578754579E-4 0:4.578754578754579E-4 3:4.578754578754579E-4
