AP890101-0036 6:0.3537344398340249 9:0.18775933609958506 14:0.16701244813278007 2:0.12551867219917012 13:0.10062240663900415 1:0.03008298755186722 8:0.013485477178423237 12:0.005186721991701245 19:0.005186721991701245 11:0.001037344398340249 15:0.001037344398340249 16:0.001037344398340249 17:0.001037344398340249 18:0.001037344398340249 0:0.001037344398340249 3:0.001037344398340249 4:0.001037344398340249 5:0.001037344398340249 7:0.001037344398340249 10:0.001037344398340249
AP890508-0220 10:0.4011627906976744 2:0.1582687338501292 14:0.08074935400516796 3:0.07299741602067183 13:0.06266149870801034 1:0.05749354005167959 19:0.04198966408268734 15:0.03682170542635659 17:0.029069767441860465 7:0.023901808785529714 11:0.02131782945736434 9:0.005813953488372093 6:0.003229974160206718 12:6.459948320413437E-4 16:6.459948320413437E-4 18:6.459948320413437E-4 0:6.459948320413437E-4 4:6.459948320413437E-4 5:6.459948320413437E-4 8:6.459948320413437E-4
AP890509-0016 10:0.35703125 14:0.22890625 0:0.15390625 19:0.07265625 12:0.05703125 13:0.04453125 3:0.02578125 5:0.02578125 6:0.01328125 8:0.00703125 17:0.00390625 4:0.00390625 11:7.8125E-4 15:7.8125E-4 16:7.8125E-4 18:7.8125E-4 1:7.8125E-4 2:7.8125E-4 7:7.8125E-4 9:7.8125E-4
AP890509-0029 12:0.6707474226804123 14:0.19136597938144329 0:0.047036082474226804 17:0.026417525773195876 4:0.01610824742268041 10:0.01610824742268041 18:0.01095360824742268 5:0.008376288659793814 16:0.0032216494845360823 2:0.0032216494845360823 11:6.443298969072165E-4 13:6.443298969072165E-4 15:6.443298969072165E-4 19:6.443298969072165E-4 1:6.443298969072165E-4 3:6.443298969072165E-4 6:6.443298969072165E-4 7:6.443298969072165E-4 8:6.443298969072165E-4 9:6.443298969072165E-4
AP890509-0035 11:0.4553030303030303 13:0.2037878787878788 14:0.15227272727272728 6:0.10681818181818181 12:0.04318181818181818 9:0.015909090909090907 2:0.006818181818181818 15:0.003787878787878788 1:0.003787878787878788 16:7.575757575757576E-4 17:7.575757575757576E-4 18:7.575757575757576E-4 19:7.575757575757576E-4 0:7.575757575757576E-4 3:7.575757575757576E-4 4:7.575757575757576E-4 5:7.575757575757576E-4 7:7.575757575757576E-4 8:7.575757575757576E-4 10:7.575757575757576E-4
AP890509-0133 1:0.469 13:0.273 14:0.173 17:0.021 16:0.017 2:0.013 10:0.013 12:0.005 7:0.005 11:0.001 15:0.001 18:0.001 19:0.001 0:0.001 3:0.001 4:0.001 5:0.001 6:0.001 8:0.001 9:0.001
AP890510-0038 8:0.3835311572700297 11:0.22626112759643918 14:0.10459940652818991 1:0.08086053412462908 15:0.045252225519287835 13:0.04228486646884273 7:0.02744807121661721 18:0.024480712166172106 17:0.021513353115727003 4:0.012611275964391691 0:0.009643916913946587 6:0.009643916913946587 3:0.00370919881305638 9:0.00370919881305638 12:7.41839762611276E-4 16:7.41839762611276E-4 19:7.41839762611276E-4 2:7.41839762611276E-4 5:7.41839762611276E-4 10:7.41839762611276E-4
AP890510-0067 14:0.38636363636363635 0:0.3560606060606061 19:0.06168831168831169 18:0.05303030303030303 7:0.05303030303030303 4:0.022727272727272728 11:0.01406926406926407 13:0.01406926406926407 15:0.00974025974025974 5:0.00974025974025974 6:0.00974025974025974 12:0.0010822510822510823 16:0.0010822510822510823 17:0.0010822510822510823 1:0.0010822510822510823 2:0.0010822510822510823 3:0.0010822510822510823 8:0.0010822510822510823 9:0.0010822510822510823 10:0.0010822510822510823
AP890510-0079 10:0.4828767123287671 3:0.3732876712328767 17:0.030821917808219176 19:0.030821917808219176 12:0.017123287671232876 4:0.017123287671232876 11:0.003424657534246575 13:0.003424657534246575 14:0.003424657534246575 15:0.003424657534246575 16:0.003424657534246575 18:0.003424657534246575 0:0.003424657534246575 1:0.003424657534246575 2:0.003424657534246575 5:0.003424657534246575 6:0.003424657534246575 7:0.003424657534246575 8:0.003424657534246575 9:0.003424657534246575
AP890510-0251 1:0.5426565874730022 17:0.20356371490280778 14:0.09989200863930886 15:0.05669546436285097 2:0.041576673866090715 0:0.022138228941684664 13:0.013498920086393088 10:0.011339092872570195 18:0.0026997840172786176 11:5.399568034557236E-4 12:5.399568034557236E-4 16:5.399568034557236E-4 19:5.399568034557236E-4 3:5.399568034557236E-4 4:5.399568034557236E-4 5:5.399568034557236E-4 6:5.399568034557236E-4 7:5.399568034557236E-4 8:5.399568034557236E-4 9:5.399568034557236E-4
AP890511-0007 3:0.7518382352941176 13:0.06066176470588235 6:0.03125 8:0.03125 12:0.02389705882352941 14:0.02389705882352941 11:0.016544117647058824 17:0.016544117647058824 2:0.016544117647058824 1:0.009191176470588236 15:0.001838235294117647 16:0.001838235294117647 18:0.001838235294117647 19:0.001838235294117647 0:0.001838235294117647 4:0.001838235294117647 5:0.001838235294117647 7:0.001838235294117647 9:0.001838235294117647 10:0.001838235294117647
AP890511-0013 9:0.393859649122807 13:0.2535087719298246 14:0.09912280701754386 1:0.07456140350877193 11:0.05 16:0.039473684210526314 17:0.035964912280701755 12:0.02543859649122807 15:0.018421052631578946 18:8.771929824561404E-4 19:8.771929824561404E-4 0:8.771929824561404E-4 2:8.771929824561404E-4 3:8.771929824561404E-4 4:8.771929824561404E-4 5:8.771929824561404E-4 6:8.771929824561404E-4 7:8.771929824561404E-4 8:8.771929824561404E-4 10:8.771929824561404E-4
AP890511-0084 3:0.6880165289256198 14:0.09297520661157024 11:0.06818181818181818 17:0.05165289256198347 7:0.01859504132231405 10:0.01859504132231405 0:0.010330578512396695 1:0.010330578512396695 6:0.010330578512396695 8:0.010330578512396695 12:0.002066115702479339 13:0.002066115702479339 15:0.002066115702479339 16:0.002066115702479339 18:0.002066115702479339 19:0.002066115702479339 2:0.002066115702479339 4:0.002066115702479339 5:0.002066115702479339 9:0.002066115702479339
AP890511-0194 11:0.23536585365853657 13:0.2304878048780488 16:0.18658536585365854 14:0.17682926829268292 8:0.06951219512195123 9:0.045121951219512194 18:0.03048780487804878 12:0.006097560975609756 15:0.006097560975609756 17:0.0012195121951219512 19:0.0012195121951219512 0:0.0012195121951219512 1:0.0012195121951219512 2:0.0012195121951219512 3:0.0012195121951219512 4:0.0012195121951219512 5:0.0012195121951219512 6:0.0012195121951219512 7:0.0012195121951219512 10:0.0012195121951219512
AP890511-0263 8:0.49416666666666664 1:0.1375 17:0.07083333333333333 13:0.060833333333333336 14:0.060833333333333336 2:0.04416666666666667 9:0.030833333333333334 6:0.024166666666666666 3:0.020833333333333332 19:0.014166666666666666 0:0.014166666666666666 10:0.014166666666666666 16:0.0075 11:8.333333333333334E-4 12:8.333333333333334E-4 15:8.333333333333334E-4 18:8.333333333333334E-4 4:8.333333333333334E-4 5:8.333333333333334E-4 7:8.333333333333334E-4
AP890511-0275 15:0.6676356589147286 14:0.12887596899224807 13:0.08236434108527131 6:0.07461240310077519 12:0.016472868217054265 1:0.00872093023255814 18:0.0048449612403100775 5:0.0048449612403100775 11:9.689922480620155E-4 16:9.689922480620155E-4 17:9.689922480620155E-4 19:9.689922480620155E-4 0:9.689922480620155E-4 2:9.689922480620155E-4 3:9.689922480620155E-4 4:9.689922480620155E-4 7:9.689922480620155E-4 8:9.689922480620155E-4 9:9.689922480620155E-4 10:9.689922480620155E-4
AP890512-0151 14:0.2743161094224924 10:0.2743161094224924 0:0.0919452887537994 19:0.0797872340425532 18:0.07674772036474165 15:0.05547112462006079 2:0.04027355623100304 4:0.03115501519756839 13:0.02811550151975684 11:0.015957446808510637 1:0.012917933130699088 7:0.009878419452887538 9:0.003799392097264438 12:7.598784194528875E-4 16:7.598784194528875E-4 17:7.598784194528875E-4 3:7.598784194528875E-4 5:7.598784194528875E-4 6:7.598784194528875E-4 8:7.598784194528875E-4
AP890512-0206 19:0.3737745098039216 14:0.2267156862745098 10:0.17279411764705882 18:0.09926470588235294 17:0.03553921568627451 11:0.020833333333333332 4:0.020833333333333332 3:0.015931372549019607 12:0.006127450980392157 13:0.006127450980392157 7:0.006127450980392157 8:0.006127450980392157 15:0.0012254901960784314 16:0.0012254901960784314 0:0.0012254901960784314 1:0.0012254901960784314 2:0.0012254901960784314 5:0.0012254901960784314 6:0.0012254901960784314 9:0.0012254901960784314
AP890513-0059 9:0.5189655172413793 17:0.08448275862068966 7:0.08448275862068966 8:0.06379310344827586 14:0.056896551724137934 1:0.05 10:0.05 3:0.022413793103448276 19:0.015517241379310345 0:0.015517241379310345 5:0.015517241379310345 12:0.008620689655172414 11:0.0017241379310344827 13:0.0017241379310344827 15:0.0017241379310344827 16:0.0017241379310344827 18:0.0017241379310344827 2:0.0017241379310344827 4:0.0017241379310344827 6:0.0017241379310344827
AP890515-0069 11:0.3119369369369369 13:0.19031531531531531 6:0.15878378378378377 2:0.15427927927927929 14:0.09572072072072071 17:0.03265765765765766 1:0.02364864864864865 15:0.00563063063063063 19:0.00563063063063063 5:0.00563063063063063 10:0.00563063063063063 12:0.0011261261261261261 16:0.0011261261261261261 18:0.0011261261261261261 0:0.0011261261261261261 3:0.0011261261261261261 4:0.0011261261261261261 7:0.0011261261261261261 8:0.0011261261261261261 9:0.0011261261261261261
AP890515-0158 12:0.548828125 13:0.197265625 14:0.150390625 15:0.048828125 5:0.017578125 17:0.009765625 11:0.001953125 16:0.001953125 18:0.001953125 19:0.001953125 0:0.001953125 1:0.001953125 2:0.001953125 3:0.001953125 4:0.001953125 6:0.001953125 7:0.001953125 8:0.001953125 9:0.001953125 10:0.001953125
AP890515-0243 7:0.6243421052631579 14:0.12697368421052632 1:0.09276315789473684 9:0.04276315789473684 3:0.024342105263157894 10:0.01644736842105263 15:0.01381578947368421 6:0.01381578947368421 8:0.01381578947368421 11:0.01118421052631579 2:0.0059210526315789476 5:0.0059210526315789476 16:0.003289473684210526 12:6.578947368421052E-4 13:6.578947368421052E-4 17:6.578947368421052E-4 18:6.578947368421052E-4 19:6.578947368421052E-4 0:6.578947368421052E-4 4:6.578947368421052E-4
AP890516-0013 17:0.5304276315789473 14:0.1455592105263158 0:0.12911184210526316 13:0.03700657894736842 15:0.03042763157894737 16:0.03042763157894737 10:0.03042763157894737 1:0.027138157894736843 4:0.013980263157894737 18:0.007401315789473684 11:0.004111842105263158 5:0.004111842105263158 7:0.004111842105263158 12:8.223684210526315E-4 19:8.223684210526315E-4 2:8.223684210526315E-4 3:8.223684210526315E-4 6:8.223684210526315E-4 8:8.223684210526315E-4 9:8.223684210526315E-4
AP890516-0041 15:0.8359375 14:0.044270833333333336 7:0.033854166666666664 18:0.0234375 13:0.013020833333333334 16:0.013020833333333334 11:0.0026041666666666665 12:0.0026041666666666665 17:0.0026041666666666665 19:0.0026041666666666665 0:0.0026041666666666665 1:0.0026041666666666665 2:0.0026041666666666665 3:0.0026041666666666665 4:0.0026041666666666665 5:0.0026041666666666665 6:0.0026041666666666665 8:0.0026041666666666665 9:0.0026041666666666665 10:0.0026041666666666665
AP890516-0042 17:0.4623397435897436 0:0.12580128205128205 14:0.11298076923076923 13:0.07131410256410256 15:0.06810897435897435 10:0.036057692307692304 1:0.032852564102564104 16:0.029647435897435896 11:0.020032051282051284 19:0.013621794871794872 18:0.007211538461538462 4:0.004006410256410256 6:0.004006410256410256 7:0.004006410256410256 9:0.004006410256410256 12:8.012820512820513E-4 2:8.012820512820513E-4 3:8.012820512820513E-4 5:8.012820512820513E-4 8:8.012820512820513E-4
AP890516-0047 15:0.6948924731182796 14:0.10887096774193548 17:0.08198924731182795 0:0.033602150537634407 16:0.0228494623655914 18:0.0228494623655914 5:0.01747311827956989 11:0.0013440860215053765 12:0.0013440860215053765 13:0.0013440860215053765 19:0.0013440860215053765 1:0.0013440860215053765 2:0.0013440860215053765 3:0.0013440860215053765 4:0.0013440860215053765 6:0.0013440860215053765 7:0.0013440860215053765 8:0.0013440860215053765 9:0.0013440860215053765 10:0.0013440860215053765
AP890516-0088 13:0.30730659025787965 1:0.20128939828080228 17:0.12106017191977077 14:0.10386819484240688 2:0.08954154727793696 10:0.08954154727793696 9:0.05515759312320917 3:0.01790830945558739 12:0.0035816618911174787 18:0.0035816618911174787 11:7.163323782234957E-4 15:7.163323782234957E-4 16:7.163323782234957E-4 19:7.163323782234957E-4 0:7.163323782234957E-4 4:7.163323782234957E-4 5:7.163323782234957E-4 6:7.163323782234957E-4 7:7.163323782234957E-4 8:7.163323782234957E-4
AP890516-0119 13:0.4473214285714286 2:0.10446428571428572 3:0.09017857142857143 1:0.08660714285714285 10:0.06875 14:0.05803571428571429 7:0.04017857142857143 15:0.029464285714285714 11:0.022321428571428572 0:0.022321428571428572 16:0.01875 6:0.004464285714285714 12:8.928571428571428E-4 17:8.928571428571428E-4 18:8.928571428571428E-4 19:8.928571428571428E-4 4:8.928571428571428E-4 5:8.928571428571428E-4 8:8.928571428571428E-4 9:8.928571428571428E-4
AP890516-0142 1:0.4981203007518797 13:0.34774436090225563 14:0.09210526315789473 17:0.02443609022556391 12:0.009398496240601503 11:0.0018796992481203006 15:0.0018796992481203006 16:0.0018796992481203006 18:0.0018796992481203006 19:0.0018796992481203006 0:0.0018796992481203006 2:0.0018796992481203006 3:0.0018796992481203006 4:0.0018796992481203006 5:0.0018796992481203006 6:0.0018796992481203006 7:0.0018796992481203006 8:0.0018796992481203006 9:0.0018796992481203006 10:0.0018796992481203006
AP890516-0216 17:0.36225728155339804 15:0.21419902912621358 14:0.13895631067961164 1:0.07827669902912622 11:0.07099514563106796 2:0.0491504854368932 6:0.041868932038834954 8:0.01516990291262136 9:0.012742718446601941 16:0.007888349514563107 13:0.003033980582524272 12:6.067961165048543E-4 18:6.067961165048543E-4 19:6.067961165048543E-4 0:6.067961165048543E-4 3:6.067961165048543E-4 4:6.067961165048543E-4 5:6.067961165048543E-4 7:6.067961165048543E-4 10:6.067961165048543E-4
AP890516-0276 17:0.38981042654028436 11:0.18601895734597157 14:0.15758293838862558 2:0.09123222748815166 13:0.04383886255924171 7:0.02962085308056872 1:0.02014218009478673 9:0.02014218009478673 6:0.015402843601895734 15:0.01066350710900474 4:0.01066350710900474 18:0.005924170616113744 0:0.005924170616113744 10:0.005924170616113744 12:0.001184834123222749 16:0.001184834123222749 19:0.001184834123222749 3:0.001184834123222749 5:0.001184834123222749 8:0.001184834123222749
AP890517-0088 10:0.34375 3:0.28541666666666665 2:0.21041666666666667 16:0.035416666666666666 4:0.035416666666666666 15:0.027083333333333334 13:0.01875 14:0.01875 11:0.0020833333333333333 12:0.0020833333333333333 17:0.0020833333333333333 18:0.0020833333333333333 19:0.0020833333333333333 0:0.0020833333333333333 1:0.0020833333333333333 5:0.0020833333333333333 6:0.0020833333333333333 7:0.0020833333333333333 8:0.0020833333333333333 9:0.0020833333333333333
AP890517-0172 11:0.2944264943457189 12:0.1781098546042003 14:0.16033925686591277 3:0.0747172859450727 0:0.05210016155088853 8:0.048869143780290794 13:0.04402261712439418 10:0.04240710823909531 6:0.027867528271405494 2:0.024636510500807753 18:0.021405492730210016 1:0.01494345718901454 17:0.010096930533117932 4:0.0020193861066235864 9:0.0020193861066235864 15:4.038772213247173E-4 16:4.038772213247173E-4 19:4.038772213247173E-4 5:4.038772213247173E-4 7:4.038772213247173E-4
AP890517-0230 15:0.5977941176470588 14:0.1889705882352941 6:0.1125 13:0.05955882352941176 17:0.015441176470588236 0:0.006617647058823529 3:0.003676470588235294 5:0.003676470588235294 9:0.003676470588235294 11:7.352941176470588E-4 12:7.352941176470588E-4 16:7.352941176470588E-4 18:7.352941176470588E-4 19:7.352941176470588E-4 1:7.352941176470588E-4 2:7.352941176470588E-4 4:7.352941176470588E-4 7:7.352941176470588E-4 8:7.352941176470588E-4 10:7.352941176470588E-4
AP890517-0285 10:0.33192567567567566 2:0.20692567567567569 3:0.20354729729729729 14:0.1258445945945946 1:0.0785472972972973 15:0.01097972972972973 19:0.01097972972972973 7:0.01097972972972973 8:0.007601351351351352 13:0.004222972972972973 11:8.445945945945946E-4 12:8.445945945945946E-4 16:8.445945945945946E-4 17:8.445945945945946E-4 18:8.445945945945946E-4 0:8.445945945945946E-4 4:8.445945945945946E-4 5:8.445945945945946E-4 6:8.445945945945946E-4 9:8.445945945945946E-4
AP890517-0286 10:0.406496062992126 13:0.26476377952755903 14:0.20570866141732283 17:0.05610236220472441 11:0.028543307086614175 12:0.008858267716535433 6:0.008858267716535433 18:0.004921259842519685 19:0.004921259842519685 15:9.84251968503937E-4 16:9.84251968503937E-4 0:9.84251968503937E-4 1:9.84251968503937E-4 2:9.84251968503937E-4 3:9.84251968503937E-4 4:9.84251968503937E-4 5:9.84251968503937E-4 7:9.84251968503937E-4 8:9.84251968503937E-4 9:9.84251968503937E-4
AP890518-0046 1:0.4264705882352941 14:0.17760180995475114 11:0.1323529411764706 2:0.07352941176470588 17:0.06447963800904978 9:0.032805429864253395 8:0.023755656108597284 13:0.019230769230769232 7:0.019230769230769232 16:0.010180995475113122 6:0.010180995475113122 12:0.0011312217194570137 15:0.0011312217194570137 18:0.0011312217194570137 19:0.0011312217194570137 0:0.0011312217194570137 3:0.0011312217194570137 4:0.0011312217194570137 5:0.0011312217194570137 10:0.0011312217194570137
AP890518-0065 12:0.31398104265402843 14:0.24289099526066352 0:0.18601895734597157 5:0.08175355450236967 10:0.0485781990521327 18:0.02962085308056872 19:0.02014218009478673 2:0.02014218009478673 15:0.015402843601895734 6:0.015402843601895734 13:0.01066350710900474 1:0.005924170616113744 11:0.001184834123222749 16:0.001184834123222749 17:0.001184834123222749 3:0.001184834123222749 4:0.001184834123222749 7:0.001184834123222749 8:0.001184834123222749 9:0.001184834123222749
AP890518-0084 2:0.420391061452514 11:0.2807262569832402 14:0.07402234636871509 1:0.06284916201117319 9:0.06284916201117319 6:0.034916201117318434 7:0.034916201117318434 19:0.006983240223463687 8:0.006983240223463687 12:0.0013966480446927375 13:0.0013966480446927375 15:0.0013966480446927375 16:0.0013966480446927375 17:0.0013966480446927375 18:0.0013966480446927375 0:0.0013966480446927375 3:0.0013966480446927375 4:0.0013966480446927375 5:0.0013966480446927375 10:0.0013966480446927375
AP890518-0127 14:0.36770833333333336 0:0.284375 19:0.08854166666666667 18:0.08020833333333334 7:0.07604166666666666 4:0.051041666666666666 2:0.017708333333333333 16:0.009375 12:0.005208333333333333 9:0.005208333333333333 10:0.005208333333333333 11:0.0010416666666666667 13:0.0010416666666666667 15:0.0010416666666666667 17:0.0010416666666666667 1:0.0010416666666666667 3:0.0010416666666666667 5:0.0010416666666666667 6:0.0010416666666666667 8:0.0010416666666666667
AP890518-0176 3:0.47818791946308725 14:0.13590604026845637 8:0.10906040268456375 10:0.09563758389261745 0:0.04865771812080537 9:0.04194630872483222 7:0.03523489932885906 13:0.008389261744966443 18:0.008389261744966443 19:0.008389261744966443 1:0.008389261744966443 4:0.008389261744966443 11:0.0016778523489932886 12:0.0016778523489932886 15:0.0016778523489932886 16:0.0016778523489932886 17:0.0016778523489932886 2:0.0016778523489932886 5:0.0016778523489932886 6:0.0016778523489932886
