85	 Q0	AP890704-0150	1	-65.58518590988717	 LM
59	 Q0	AP890207-0098	603	-22.841645248297503	 LM
59	 Q0	AP890705-0120	604	-22.841645248297503	 LM
59	 Q0	AP891219-0007	605	-22.841645248297503	 LM
59	 Q0	AP891215-0147	606	-22.84167057020222	 LM
59	 Q0	AP891017-0164	607	-22.841708552458176	 LM
59	 Q0	AP891229-0040	608	-22.841733873561417	 LM
59	 Q0	AP890314-0282	609	-22.841733873561417	 LM
59	 Q0	AP890411-0151	610	-22.841759194344082	 LM
59	 Q0	AP890530-0173	611	-22.841771854615203	 LM
59	 Q0	AP890430-0066	612	-22.84178451480618	 LM
59	 Q0	AP890522-0063	613	-22.84178451480618	 LM
59	 Q0	AP890809-0032	614	-22.84180983494772	 LM
59	 Q0	AP891023-0011	615	-22.84183515476871	 LM
59	 Q0	AP890717-0076	616	-22.84183515476871	 LM
59	 Q0	AP890907-0187	617	-22.84183515476871	 LM
59	 Q0	AP891107-0094	618	-22.841847814559003	 LM
59	 Q0	AP890210-0291	619	-22.841898452918826	 LM
59	 Q0	AP890326-0076	620	-22.841911112308452	 LM
59	 Q0	AP891215-0094	621	-22.841911112308452	 LM
59	 Q0	AP890828-0074	622	-22.841911112308452	 LM
59	 Q0	AP890724-0042	623	-22.841911112308452	 LM
59	 Q0	AP890717-0218	624	-22.841923771617953	 LM
59	 Q0	AP890213-0003	625	-22.841949089996564	 LM
59	 Q0	AP890829-0090	626	-22.841949089996564	 LM
59	 Q0	AP890721-0172	627	-22.841961749065682	 LM
59	 Q0	AP890918-0237	628	-22.841961749065682	 LM
59	 Q0	AP890526-0040	629	-22.841974408054668	 LM
59	 Q0	AP890830-0259	630	-22.841974408054668	 LM
59	 Q0	AP890210-0086	631	-22.841974408054668	 LM
59	 Q0	AP890406-0231	632	-22.842012384540894	 LM
59	 Q0	AP891226-0124	633	-22.842012384540894	 LM
59	 Q0	AP891020-0299	634	-22.842025043209397	 LM
59	 Q0	AP890316-0068	635	-22.842025043209397	 LM
59	 Q0	AP890630-0270	636	-22.842025043209397	 LM
59	 Q0	AP891130-0227	637	-22.842050360306033	 LM
59	 Q0	AP890911-0264	638	-22.842075677082192	 LM
59	 Q0	AP891004-0284	639	-22.842075677082192	 LM
59	 Q0	AP890525-0026	640	-22.842075677082192	 LM
59	 Q0	AP890315-0095	641	-22.842075677082192	 LM
59	 Q0	AP890424-0283	642	-22.8420883353501	 LM
59	 Q0	AP890726-0273	643	-22.84210099353789	 LM
59	 Q0	AP890124-0128	644	-22.842113651645562	 LM
59	 Q0	AP891109-0294	645	-22.842113651645562	 LM
59	 Q0	AP890327-0056	646	-22.842113651645562	 LM
59	 Q0	AP891120-0208	647	-22.842113651645562	 LM
59	 Q0	AP890616-0236	648	-22.842113651645562	 LM
59	 Q0	AP890207-0135	649	-22.842113651645562	 LM
59	 Q0	AP890620-0253	650	-22.842138967620578	 LM
59	 Q0	AP891029-0019	651	-22.842138967620578	 LM
59	 Q0	AP890521-0067	652	-22.842151625487915	 LM
59	 Q0	AP890904-0133	653	-22.842151625487915	 LM
59	 Q0	AP890710-0055	654	-22.842151625487915	 LM
59	 Q0	AP890502-0248	655	-22.842164283275146	 LM
59	 Q0	AP890507-0003	656	-22.842164283275146	 LM
59	 Q0	AP891110-0154	657	-22.842164283275146	 LM
59	 Q0	AP891204-0258	658	-22.842176940982267	 LM
59	 Q0	AP890707-0241	659	-22.84218959860928	 LM
59	 Q0	AP890421-0060	660	-22.84218959860928	 LM
59	 Q0	AP890227-0308	661	-22.842202256156185	 LM
59	 Q0	AP890411-0082	662	-22.842202256156185	 LM
59	 Q0	AP890726-0101	663	-22.842202256156185	 LM
59	 Q0	AP891228-0109	664	-22.842214913622982	 LM
59	 Q0	AP890825-0105	665	-22.842227571009673	 LM
59	 Q0	AP890720-0202	666	-22.84224022831626	 LM
59	 Q0	AP890824-0237	667	-22.84225288554275	 LM
59	 Q0	AP890906-0201	668	-22.84225288554275	 LM
59	 Q0	AP890307-0262	669	-22.842265542689127	 LM
59	 Q0	AP890413-0285	670	-22.842265542689127	 LM
59	 Q0	AP890720-0019	671	-22.842265542689127	 LM
59	 Q0	AP890526-0241	672	-22.842278199755413	 LM
59	 Q0	AP890621-0264	673	-22.84229085674159	 LM
59	 Q0	AP890619-0276	674	-22.84230351364768	 LM
59	 Q0	AP890103-0234	675	-22.84230351364768	 LM
59	 Q0	AP891221-0261	676	-22.84230351364768	 LM
59	 Q0	AP890718-0066	677	-22.84231617047366	 LM
59	 Q0	AP890306-0169	678	-22.84231617047366	 LM
59	 Q0	AP890203-0157	679	-22.842328827219546	 LM
59	 Q0	AP890211-0071	680	-22.842328827219546	 LM
59	 Q0	AP890425-0279	681	-22.842341483885342	 LM
59	 Q0	AP890911-0026	682	-22.842354140471038	 LM
59	 Q0	AP890808-0006	683	-22.842354140471038	 LM
59	 Q0	AP890720-0098	684	-22.842366796976634	 LM
59	 Q0	AP890714-0269	685	-22.842366796976634	 LM
59	 Q0	AP891226-0051	686	-22.842366796976634	 LM
59	 Q0	AP891115-0206	687	-22.842379453402145	 LM
59	 Q0	AP890831-0259	688	-22.842392109747564	 LM
59	 Q0	AP891112-0063	689	-22.84240476601289	 LM
59	 Q0	AP890522-0336	690	-22.84240476601289	 LM
59	 Q0	AP890202-0199	691	-22.842430078303273	 LM
59	 Q0	AP890811-0161	692	-22.842430078303273	 LM
59	 Q0	AP891022-0083	693	-22.84244273432833	 LM
59	 Q0	AP891128-0208	694	-22.8424553902733	 LM
59	 Q0	AP890414-0209	695	-22.842468046138187	 LM
59	 Q0	AP890705-0201	696	-22.842468046138187	 LM
59	 Q0	AP890128-0102	697	-22.842468046138187	 LM
59	 Q0	AP891003-0250	698	-22.842480701922987	 LM
59	 Q0	AP891014-0117	699	-22.842480701922987	 LM
59	 Q0	AP890518-0274	700	-22.84250601325234	 LM
59	 Q0	AP890915-0166	701	-22.84251866879689	 LM
59	 Q0	AP890314-0262	702	-22.84251866879689	 LM
59	 Q0	AP891213-0076	703	-22.84251866879689	 LM
59	 Q0	AP890111-0074	704	-22.84251866879689	 LM
59	 Q0	AP890328-0051	705	-22.842531324261365	 LM
59	 Q0	AP890509-0259	706	-22.842543979645757	 LM
59	 Q0	AP890515-0264	707	-22.84255663495007	 LM
59	 Q0	AP890902-0033	708	-22.84255663495007	 LM
59	 Q0	AP891010-0049	709	-22.84255663495007	 LM
59	 Q0	AP890718-0265	710	-22.842569290174303	 LM
59	 Q0	AP891124-0057	711	-22.842581945318464	 LM
59	 Q0	AP891216-0109	712	-22.842581945318464	 LM
59	 Q0	AP891206-0207	713	-22.842594600382544	 LM
59	 Q0	AP891115-0283	714	-22.842594600382544	 LM
59	 Q0	AP891016-0251	715	-22.842619910270486	 LM
59	 Q0	AP890809-0094	716	-22.842645219838133	 LM
59	 Q0	AP890814-0122	717	-22.842645219838133	 LM
59	 Q0	AP890228-0176	718	-22.842657874501853	 LM
59	 Q0	AP890804-0005	719	-22.842657874501853	 LM
59	 Q0	AP890315-0115	720	-22.842657874501853	 LM
59	 Q0	AP890323-0213	721	-22.842657874501853	 LM
59	 Q0	AP890705-0068	722	-22.842670529085503	 LM
59	 Q0	AP890911-0090	723	-22.84268318358908	 LM
59	 Q0	AP891130-0149	724	-22.84268318358908	 LM
59	 Q0	AP891130-0165	725	-22.84268318358908	 LM
59	 Q0	AP891109-0285	726	-22.842695838012595	 LM
59	 Q0	AP890516-0239	727	-22.84270849235604	 LM
59	 Q0	AP890825-0158	728	-22.842721146619418	 LM
59	 Q0	AP890822-0097	729	-22.842733800802733	 LM
59	 Q0	AP890711-0234	730	-22.842746454905985	 LM
59	 Q0	AP890122-0075	731	-22.842759108929172	 LM
59	 Q0	AP890720-0184	732	-22.842759108929172	 LM
59	 Q0	AP890714-0107	733	-22.842759108929172	 LM
59	 Q0	AP890328-0203	734	-22.8427717628723	 LM
59	 Q0	AP890419-0246	735	-22.8427717628723	 LM
59	 Q0	AP890127-0267	736	-22.842784416735366	 LM
59	 Q0	AP890829-0019	737	-22.842784416735366	 LM
59	 Q0	AP890616-0217	738	-22.842784416735366	 LM
59	 Q0	AP891009-0119	739	-22.84280972422132	 LM
59	 Q0	AP891024-0168	740	-22.84280972422132	 LM
59	 Q0	AP890128-0166	741	-22.84282237784421	 LM
59	 Q0	AP891218-0051	742	-22.842835031387047	 LM
59	 Q0	AP891226-0191	743	-22.842835031387047	 LM
59	 Q0	AP890821-0056	744	-22.842835031387047	 LM
59	 Q0	AP891027-0055	745	-22.842847684849822	 LM
59	 Q0	AP891215-0149	746	-22.842847684849822	 LM
59	 Q0	AP890822-0226	747	-22.842847684849822	 LM
59	 Q0	AP891017-0069	748	-22.842847684849822	 LM
59	 Q0	AP891110-0173	749	-22.842847684849822	 LM
59	 Q0	AP890830-0242	750	-22.842872991535216	 LM
59	 Q0	AP891129-0172	751	-22.842885644757835	 LM
59	 Q0	AP891207-0178	752	-22.842885644757835	 LM
59	 Q0	AP890916-0159	753	-22.842885644757835	 LM
59	 Q0	AP891212-0199	754	-22.842885644757835	 LM
59	 Q0	AP890425-0268	755	-22.8428982979004	 LM
59	 Q0	AP890126-0179	756	-22.8428982979004	 LM
59	 Q0	AP890207-0158	757	-22.8428982979004	 LM
59	 Q0	AP890507-0093	758	-22.842910950962917	 LM
59	 Q0	AP891214-0224	759	-22.842910950962917	 LM
59	 Q0	AP891122-0304	760	-22.842910950962917	 LM
59	 Q0	AP890831-0245	761	-22.84292360394538	 LM
59	 Q0	AP890503-0188	762	-22.8429362568478	 LM
59	 Q0	AP890629-0266	763	-22.84294890967017	 LM
59	 Q0	AP890214-0091	764	-22.84294890967017	 LM
59	 Q0	AP890902-0115	765	-22.84294890967017	 LM
59	 Q0	AP890518-0258	766	-22.842961562412494	 LM
59	 Q0	AP890120-0139	767	-22.842961562412494	 LM
59	 Q0	AP891107-0181	768	-22.842961562412494	 LM
59	 Q0	AP890316-0143	769	-22.842986867657004	 LM
59	 Q0	AP890107-0164	770	-22.842999520159196	 LM
59	 Q0	AP890406-0075	771	-22.842999520159196	 LM
59	 Q0	AP891026-0149	772	-22.842999520159196	 LM
59	 Q0	AP890522-0326	773	-22.842999520159196	 LM
59	 Q0	AP891213-0289	774	-22.843012172581346	 LM
59	 Q0	AP890803-0166	775	-22.843012172581346	 LM
59	 Q0	AP890310-0293	776	-22.843024824923454	 LM
59	 Q0	AP890204-0062	777	-22.84303747718552	 LM
59	 Q0	AP890909-0020	778	-22.843050129367548	 LM
59	 Q0	AP890616-0086	779	-22.843050129367548	 LM
59	 Q0	AP890927-0212	780	-22.843062781469534	 LM
59	 Q0	AP891003-0193	781	-22.843075433491485	 LM
59	 Q0	AP891003-0191	782	-22.843075433491485	 LM
59	 Q0	AP890703-0202	783	-22.843075433491485	 LM
59	 Q0	AP890206-0259	784	-22.843075433491485	 LM
59	 Q0	AP890722-0125	785	-22.843075433491485	 LM
59	 Q0	AP891012-0280	786	-22.843075433491485	 LM
59	 Q0	AP891215-0257	787	-22.8430880854334	 LM
59	 Q0	AP890502-0218	788	-22.8430880854334	 LM
59	 Q0	AP890718-0136	789	-22.8430880854334	 LM
59	 Q0	AP890822-0181	790	-22.8430880854334	 LM
59	 Q0	AP890520-0027	791	-22.8430880854334	 LM
59	 Q0	AP891211-0309	792	-22.84310073729528	 LM
59	 Q0	AP890530-0085	793	-22.84310073729528	 LM
59	 Q0	AP890619-0246	794	-22.843113389077125	 LM
59	 Q0	AP890327-0129	795	-22.843113389077125	 LM
59	 Q0	AP890125-0096	796	-22.843126040778937	 LM
59	 Q0	AP890424-0210	797	-22.843126040778937	 LM
59	 Q0	AP890428-0159	798	-22.843126040778937	 LM
59	 Q0	AP890103-0220	799	-22.843138692400714	 LM
59	 Q0	AP891120-0232	800	-22.843138692400714	 LM
59	 Q0	AP890915-0247	801	-22.843151343942466	 LM
59	 Q0	AP890223-0061	802	-22.843151343942466	 LM
59	 Q0	AP890228-0032	803	-22.843151343942466	 LM
59	 Q0	AP890720-0205	804	-22.843163995404183	 LM
59	 Q0	AP891002-0189	805	-22.843163995404183	 LM
59	 Q0	AP890207-0160	806	-22.843163995404183	 LM
59	 Q0	AP890202-0046	807	-22.84317664678587	 LM
59	 Q0	AP890827-0023	808	-22.84317664678587	 LM
59	 Q0	AP890522-0188	809	-22.84317664678587	 LM
59	 Q0	AP890221-0137	810	-22.843189298087534	 LM
59	 Q0	AP890609-0146	811	-22.843189298087534	 LM
59	 Q0	AP890925-0082	812	-22.84320194930917	 LM
59	 Q0	AP891109-0161	813	-22.843239902493913	 LM
59	 Q0	AP891225-0088	814	-22.843239902493913	 LM
59	 Q0	AP891229-0241	815	-22.843252553395452	 LM
59	 Q0	AP891126-0045	816	-22.843252553395452	 LM
59	 Q0	AP890309-0157	817	-22.843252553395452	 LM
59	 Q0	AP890314-0249	818	-22.843265204216962	 LM
59	 Q0	AP890306-0171	819	-22.843265204216962	 LM
59	 Q0	AP890608-0021	820	-22.843265204216962	 LM
59	 Q0	AP890127-0108	821	-22.843277854958455	 LM
59	 Q0	AP890110-0195	822	-22.843277854958455	 LM
59	 Q0	AP890123-0164	823	-22.843290505619926	 LM
59	 Q0	AP890524-0193	824	-22.84330315620138	 LM
59	 Q0	AP890317-0126	825	-22.84330315620138	 LM
59	 Q0	AP890313-0109	826	-22.84331580670281	 LM
59	 Q0	AP890731-0231	827	-22.84331580670281	 LM
59	 Q0	AP890420-0164	828	-22.843341107465633	 LM
59	 Q0	AP891201-0158	829	-22.843341107465633	 LM
59	 Q0	AP890203-0197	830	-22.843341107465633	 LM
59	 Q0	AP890323-0208	831	-22.843353757727016	 LM
59	 Q0	AP890108-0061	832	-22.843353757727016	 LM
59	 Q0	AP890223-0124	833	-22.84336640790839	 LM
59	 Q0	AP890626-0111	834	-22.84336640790839	 LM
59	 Q0	AP890425-0109	835	-22.843379058009745	 LM
59	 Q0	AP890502-0174	836	-22.843379058009745	 LM
59	 Q0	AP890401-0117	837	-22.843391708031096	 LM
59	 Q0	AP890407-0135	838	-22.843391708031096	 LM
59	 Q0	AP891108-0056	839	-22.84340435797243	 LM
59	 Q0	AP890505-0194	840	-22.84340435797243	 LM
59	 Q0	AP890513-0115	841	-22.843417007833757	 LM
59	 Q0	AP890407-0082	842	-22.843429657615076	 LM
59	 Q0	AP890827-0020	843	-22.84344230731638	 LM
59	 Q0	AP890914-0254	844	-22.84344230731638	 LM
59	 Q0	AP890703-0281	845	-22.843454956937684	 LM
59	 Q0	AP890808-0052	846	-22.84346760647898	 LM
59	 Q0	AP891025-0101	847	-22.84348025594027	 LM
59	 Q0	AP890227-0191	848	-22.84348025594027	 LM
59	 Q0	AP891003-0140	849	-22.84349290532156	 LM
59	 Q0	AP890127-0023	850	-22.84349290532156	 LM
59	 Q0	AP890324-0212	851	-22.84349290532156	 LM
59	 Q0	AP891019-0087	852	-22.84349290532156	 LM
59	 Q0	AP890708-0105	853	-22.843505554622844	 LM
59	 Q0	AP890710-0160	854	-22.843518203844127	 LM
59	 Q0	AP891205-0105	855	-22.84353085298541	 LM
59	 Q0	AP890220-0135	856	-22.84353085298541	 LM
59	 Q0	AP890129-0065	857	-22.84353085298541	 LM
59	 Q0	AP891221-0154	858	-22.84353085298541	 LM
59	 Q0	AP891121-0160	859	-22.84354350204669	 LM
59	 Q0	AP890722-0015	860	-22.84354350204669	 LM
59	 Q0	AP890424-0053	861	-22.84354350204669	 LM
59	 Q0	AP890106-0030	862	-22.84354350204669	 LM
59	 Q0	AP890719-0109	863	-22.84354350204669	 LM
59	 Q0	AP890903-0065	864	-22.843556151027972	 LM
59	 Q0	AP890907-0257	865	-22.843556151027972	 LM
59	 Q0	AP890723-0050	866	-22.84356879992926	 LM
59	 Q0	AP891128-0136	867	-22.84356879992926	 LM
59	 Q0	AP891014-0099	868	-22.84356879992926	 LM
59	 Q0	AP891118-0129	869	-22.84356879992926	 LM
59	 Q0	AP890616-0170	870	-22.843581448750545	 LM
59	 Q0	AP891219-0203	871	-22.843581448750545	 LM
59	 Q0	AP890817-0031	872	-22.843594097491838	 LM
59	 Q0	AP891125-0134	873	-22.84361939473444	 LM
59	 Q0	AP890719-0007	874	-22.84361939473444	 LM
59	 Q0	AP890425-0282	875	-22.84363204323575	 LM
59	 Q0	AP890414-0144	876	-22.84363204323575	 LM
59	 Q0	AP891212-0242	877	-22.84364469165707	 LM
59	 Q0	AP890515-0278	878	-22.843657339998394	 LM
59	 Q0	AP890426-0165	879	-22.843669988259734	 LM
59	 Q0	AP890531-0177	880	-22.843695284542445	 LM
59	 Q0	AP890410-0206	881	-22.84370793256382	 LM
59	 Q0	AP890516-0048	882	-22.84370793256382	 LM
59	 Q0	AP890916-0060	883	-22.84370793256382	 LM
59	 Q0	AP891006-0107	884	-22.843720580505213	 LM
59	 Q0	AP890703-0056	885	-22.843733228366617	 LM
59	 Q0	AP891016-0006	886	-22.843745876148034	 LM
59	 Q0	AP890822-0141	887	-22.843758523849473	 LM
59	 Q0	AP891222-0188	888	-22.843771171470934	 LM
59	 Q0	AP890121-0014	889	-22.843771171470934	 LM
59	 Q0	AP890201-0212	890	-22.84378381901241	 LM
59	 Q0	AP890306-0090	891	-22.84378381901241	 LM
59	 Q0	AP890124-0039	892	-22.843796466473904	 LM
59	 Q0	AP890626-0126	893	-22.843796466473904	 LM
59	 Q0	AP890324-0164	894	-22.84380911385542	 LM
59	 Q0	AP890210-0079	895	-22.84382176115696	 LM
59	 Q0	AP890112-0149	896	-22.843834408378527	 LM
59	 Q0	AP891124-0110	897	-22.843834408378527	 LM
59	 Q0	AP890422-0109	898	-22.843847055520115	 LM
59	 Q0	AP891110-0159	899	-22.843847055520115	 LM
59	 Q0	AP890910-0052	900	-22.843859702581724	 LM
59	 Q0	AP890824-0009	901	-22.843859702581724	 LM
59	 Q0	AP891023-0126	902	-22.843859702581724	 LM
59	 Q0	AP890610-0088	903	-22.843872349563366	 LM
59	 Q0	AP890311-0109	904	-22.843884996465036	 LM
59	 Q0	AP890803-0219	905	-22.84389764328673	 LM
59	 Q0	AP890821-0212	906	-22.84389764328673	 LM
59	 Q0	AP890809-0172	907	-22.843910290028454	 LM
59	 Q0	AP890814-0003	908	-22.843910290028454	 LM
59	 Q0	AP890411-0164	909	-22.843922936690213	 LM
59	 Q0	AP891103-0211	910	-22.843935583271996	 LM
59	 Q0	AP890201-0166	911	-22.843948229773815	 LM
59	 Q0	AP890721-0099	912	-22.843948229773815	 LM
59	 Q0	AP890814-0019	913	-22.843948229773815	 LM
59	 Q0	AP890628-0173	914	-22.843948229773815	 LM
59	 Q0	AP890314-0172	915	-22.84396087619567	 LM
59	 Q0	AP890602-0215	916	-22.84396087619567	 LM
59	 Q0	AP890130-0103	917	-22.84396087619567	 LM
59	 Q0	AP890111-0210	918	-22.84396087619567	 LM
59	 Q0	AP890126-0059	919	-22.843973522537556	 LM
59	 Q0	AP890206-0049	920	-22.843986168799482	 LM
59	 Q0	AP891118-0043	921	-22.84399881498144	 LM
59	 Q0	AP890712-0190	922	-22.84399881498144	 LM
59	 Q0	AP890105-0092	923	-22.844011461083436	 LM
59	 Q0	AP891129-0012	924	-22.844024107105472	 LM
59	 Q0	AP891208-0122	925	-22.844024107105472	 LM
59	 Q0	AP890322-0068	926	-22.844024107105472	 LM
59	 Q0	AP891018-0198	927	-22.844024107105472	 LM
59	 Q0	AP891128-0157	928	-22.84404939890966	 LM
59	 Q0	AP890712-0208	929	-22.84404939890966	 LM
59	 Q0	AP890222-0288	930	-22.844074690394024	 LM
59	 Q0	AP891013-0104	931	-22.844087336016266	 LM
59	 Q0	AP890627-0177	932	-22.844087336016266	 LM
59	 Q0	AP891017-0167	933	-22.844087336016266	 LM
59	 Q0	AP890101-0040	934	-22.844087336016266	 LM
59	 Q0	AP890807-0066	935	-22.844099981558553	 LM
59	 Q0	AP891222-0124	936	-22.844099981558553	 LM
59	 Q0	AP890529-0130	937	-22.844099981558553	 LM
59	 Q0	AP890314-0164	938	-22.844125272403268	 LM
59	 Q0	AP890106-0168	939	-22.844125272403268	 LM
59	 Q0	AP891110-0164	940	-22.844125272403268	 LM
59	 Q0	AP891112-0068	941	-22.844137917705694	 LM
59	 Q0	AP890222-0100	942	-22.84415056292817	 LM
59	 Q0	AP890105-0181	943	-22.8441632080707	 LM
59	 Q0	AP890806-0006	944	-22.8441632080707	 LM
59	 Q0	AP890612-0152	945	-22.84417585313328	 LM
59	 Q0	AP890919-0182	946	-22.84417585313328	 LM
59	 Q0	AP890304-0118	947	-22.844188498115905	 LM
59	 Q0	AP890622-0076	948	-22.844201143018587	 LM
59	 Q0	AP890327-0164	949	-22.844201143018587	 LM
59	 Q0	AP890311-0115	950	-22.844201143018587	 LM
59	 Q0	AP891019-0038	951	-22.844226432584115	 LM
59	 Q0	AP890110-0206	952	-22.84423907724696	 LM
59	 Q0	AP891004-0183	953	-22.84423907724696	 LM
59	 Q0	AP890121-0112	954	-22.84423907724696	 LM
59	 Q0	AP890904-0159	955	-22.844251721829863	 LM
59	 Q0	AP891204-0019	956	-22.844251721829863	 LM
59	 Q0	AP890227-0330	957	-22.84427701075584	 LM
59	 Q0	AP890115-0057	958	-22.84427701075584	 LM
59	 Q0	AP891228-0143	959	-22.84427701075584	 LM
59	 Q0	AP891118-0068	960	-22.84427701075584	 LM
59	 Q0	AP891208-0102	961	-22.84428965509892	 LM
59	 Q0	AP890909-0113	962	-22.84428965509892	 LM
59	 Q0	AP890828-0058	963	-22.84428965509892	 LM
59	 Q0	AP890921-0202	964	-22.844302299362063	 LM
59	 Q0	AP890224-0196	965	-22.844302299362063	 LM
59	 Q0	AP890922-0084	966	-22.84432758764853	 LM
59	 Q0	AP891207-0104	967	-22.844340231671858	 LM
59	 Q0	AP891018-0016	968	-22.84435287561525	 LM
59	 Q0	AP890205-0083	969	-22.84435287561525	 LM
59	 Q0	AP891222-0189	970	-22.844365519478707	 LM
59	 Q0	AP890314-0124	971	-22.844365519478707	 LM
59	 Q0	AP890822-0171	972	-22.844365519478707	 LM
59	 Q0	AP891126-0072	973	-22.844378163262235	 LM
59	 Q0	AP890518-0114	974	-22.844390806965826	 LM
59	 Q0	AP890622-0333	975	-22.844390806965826	 LM
59	 Q0	AP890302-0058	976	-22.844390806965826	 LM
59	 Q0	AP890913-0251	977	-22.844390806965826	 LM
59	 Q0	AP891019-0080	978	-22.844390806965826	 LM
59	 Q0	AP891219-0135	979	-22.844390806965826	 LM
59	 Q0	AP890903-0056	980	-22.84440345058949	 LM
59	 Q0	AP891205-0106	981	-22.84440345058949	 LM
59	 Q0	AP890315-0214	982	-22.844416094133223	 LM
59	 Q0	AP891110-0057	983	-22.844416094133223	 LM
59	 Q0	AP891122-0045	984	-22.8444413809809	 LM
59	 Q0	AP890915-0226	985	-22.84445402428485	 LM
59	 Q0	AP890324-0012	986	-22.84445402428485	 LM
59	 Q0	AP890317-0153	987	-22.84446666750887	 LM
59	 Q0	AP890406-0146	988	-22.84446666750887	 LM
59	 Q0	AP890504-0179	989	-22.84449195371714	 LM
59	 Q0	AP890728-0048	990	-22.84449195371714	 LM
59	 Q0	AP890811-0037	991	-22.84450459670139	 LM
59	 Q0	AP891014-0089	992	-22.844517239605718	 LM
59	 Q0	AP890409-0051	993	-22.844517239605718	 LM
59	 Q0	AP890417-0199	994	-22.844529882430123	 LM
59	 Q0	AP890306-0059	995	-22.844529882430123	 LM
59	 Q0	AP890614-0034	996	-22.844529882430123	 LM
59	 Q0	AP890716-0072	997	-22.84454252517461	 LM
59	 Q0	AP891121-0176	998	-22.84454252517461	 LM
59	 Q0	AP890811-0020	999	-22.84454252517461	 LM
59	 Q0	AP890829-0157	1000	-22.844555167839182	 LM
56	 Q0	AP890711-0231	1	-40.29755564257899	 LM
56	 Q0	AP891218-0016	2	-40.550838998921215	 LM
56	 Q0	AP890801-0224	3	-40.763171267429605	 LM
56	 Q0	AP891109-0264	4	-40.8508623685578	 LM
56	 Q0	AP890712-0245	5	-41.21283536071694	 LM
56	 Q0	AP890708-0009	6	-41.30817081897927	 LM
56	 Q0	AP890220-0077	7	-41.31178399468189	 LM
56	 Q0	AP890224-0101	8	-41.42888151550733	 LM
56	 Q0	AP890224-0243	9	-41.457384357120304	 LM
56	 Q0	AP890607-0230	10	-41.50461046148224	 LM
56	 Q0	AP890328-0005	11	-41.71525341621038	 LM
56	 Q0	AP891227-0194	12	-41.75658140568513	 LM
56	 Q0	AP890606-0118	13	-41.75945864352752	 LM
56	 Q0	AP890707-0242	14	-41.848582658460245	 LM
56	 Q0	AP890211-0170	15	-41.85650925885477	 LM
56	 Q0	AP890224-0263	16	-42.00432499600105	 LM
56	 Q0	AP891217-0021	17	-42.05319265437443	 LM
56	 Q0	AP890605-0155	18	-42.06732690967928	 LM
56	 Q0	AP890208-0257	19	-42.11975821903794	 LM
56	 Q0	AP890207-0229	20	-42.18566131555943	 LM
56	 Q0	AP890207-0268	21	-42.22451210729022	 LM
56	 Q0	AP890223-0302	22	-42.35457890588699	 LM
56	 Q0	AP890705-0010	23	-42.35867540146579	 LM
56	 Q0	AP890729-0153	24	-42.405544275300166	 LM
56	 Q0	AP890224-0245	25	-42.42871217792338	 LM
56	 Q0	AP890524-0288	26	-42.51022200506344	 LM
56	 Q0	AP891109-0284	27	-42.513685307234866	 LM
56	 Q0	AP890301-0250	28	-42.549530038337764	 LM
56	 Q0	AP890720-0261	29	-42.57331928131247	 LM
56	 Q0	AP890731-0233	30	-42.761182350324304	 LM
56	 Q0	AP890225-0161	31	-42.76297773356444	 LM
56	 Q0	AP890224-0273	32	-42.76348332988438	 LM
56	 Q0	AP890708-0146	33	-42.814547886978545	 LM
56	 Q0	AP890210-0274	34	-42.913157260830644	 LM
56	 Q0	AP890710-0258	35	-43.00001679578659	 LM
56	 Q0	AP890223-0288	36	-43.00439259652966	 LM
56	 Q0	AP890213-0027	37	-43.031699420207495	 LM
56	 Q0	AP890211-0174	38	-43.100435823822984	 LM
56	 Q0	AP890815-0225	39	-43.10071384118023	 LM
56	 Q0	AP890713-0145	40	-43.111138171344734	 LM
56	 Q0	AP890627-0221	41	-43.13433737549866	 LM
56	 Q0	AP890303-0162	42	-43.16788661189825	 LM
56	 Q0	AP891220-0274	43	-43.20875244336955	 LM
56	 Q0	AP891003-0017	44	-43.2441179544467	 LM
56	 Q0	AP890314-0303	45	-43.261766643260174	 LM
56	 Q0	AP891212-0233	46	-43.305461548780634	 LM
56	 Q0	AP890704-0076	47	-43.323806845321286	 LM
56	 Q0	AP890210-0288	48	-43.323907939028835	 LM
56	 Q0	AP890510-0232	49	-43.36773100926246	 LM
56	 Q0	AP891215-0219	50	-43.38612065823645	 LM
56	 Q0	AP890226-0019	51	-43.38776402805253	 LM
56	 Q0	AP890224-0231	52	-43.39289205575912	 LM
56	 Q0	AP890710-0273	53	-43.41061602723053	 LM
56	 Q0	AP890310-0262	54	-43.41584453851251	 LM
56	 Q0	AP890602-0275	55	-43.44787880721397	 LM
56	 Q0	AP890524-0272	56	-43.456175476632296	 LM
56	 Q0	AP891114-0013	57	-43.45665578858284	 LM
56	 Q0	AP890213-0223	58	-43.459915329711194	 LM
56	 Q0	AP890224-0019	59	-43.46014264046717	 LM
56	 Q0	AP890211-0171	60	-43.50496564080172	 LM
56	 Q0	AP890329-0246	61	-43.505572341048726	 LM
56	 Q0	AP890208-0013	62	-43.50587565666773	 LM
56	 Q0	AP890228-0206	63	-43.53495771904223	 LM
56	 Q0	AP891129-0255	64	-43.60430472611852	 LM
56	 Q0	AP891108-0068	65	-43.6061779067628	 LM
56	 Q0	AP890329-0228	66	-43.60658280348285	 LM
