AP890101-0014 2:0.26444723618090454 13:0.21168341708542712 9:0.16896984924623115 18:0.11871859296482412 15:0.05339195979899498 17:0.04585427135678392 8:0.04585427135678392 14:0.025753768844221106 1:0.023241206030150754 11:0.008165829145728644 16:0.008165829145728644 5:0.008165829145728644 0:0.005653266331658292 3:0.00314070351758794 7:0.00314070351758794 10:0.00314070351758794 12:6.28140703517588E-4 19:6.28140703517588E-4 4:6.28140703517588E-4 6:6.28140703517588E-4
AP890420-0078 9:0.1884328358208955 17:0.17350746268656717 2:0.166044776119403 4:0.166044776119403 16:0.08395522388059702 5:0.04664179104477612 1:0.03917910447761194 7:0.03917910447761194 12:0.024253731343283583 13:0.024253731343283583 11:0.016791044776119403 19:0.009328358208955223 0:0.009328358208955223 14:0.0018656716417910447 15:0.0018656716417910447 18:0.0018656716417910447 3:0.0018656716417910447 6:0.0018656716417910447 8:0.0018656716417910447 10:0.0018656716417910447
AP890420-0104 14:0.4017379679144385 2:0.17446524064171123 9:0.142379679144385 18:0.10227272727272728 15:0.04077540106951872 0:0.03542780748663102 13:0.027406417112299464 17:0.024732620320855617 16:0.022058823529411766 1:0.008689839572192513 6:0.008689839572192513 11:0.0033422459893048127 12:0.0033422459893048127 19:6.684491978609625E-4 3:6.684491978609625E-4 4:6.684491978609625E-4 5:6.684491978609625E-4 7:6.684491978609625E-4 8:6.684491978609625E-4 10:6.684491978609625E-4
AP890420-0196 15:0.2645547945205479 2:0.2645547945205479 9:0.15154109589041095 18:0.12071917808219178 13:0.08304794520547945 1:0.0488013698630137 8:0.021404109589041095 3:0.01113013698630137 17:0.007705479452054794 0:0.007705479452054794 16:0.004280821917808219 19:0.004280821917808219 4:0.004280821917808219 11:8.561643835616438E-4 12:8.561643835616438E-4 14:8.561643835616438E-4 5:8.561643835616438E-4 6:8.561643835616438E-4 7:8.561643835616438E-4 10:8.561643835616438E-4
AP890420-0229 8:0.5007022471910112 2:0.2478932584269663 18:0.10463483146067416 9:0.08497191011235955 17:0.020365168539325844 13:0.009129213483146067 7:0.009129213483146067 6:0.006320224719101123 1:0.0035112359550561797 3:0.0035112359550561797 5:0.0035112359550561797 11:7.022471910112359E-4 12:7.022471910112359E-4 14:7.022471910112359E-4 15:7.022471910112359E-4 16:7.022471910112359E-4 19:7.022471910112359E-4 0:7.022471910112359E-4 4:7.022471910112359E-4 10:7.022471910112359E-4
AP890420-0283 6:0.33260869565217394 16:0.2108695652173913 1:0.12391304347826088 18:0.0891304347826087 10:0.07173913043478261 12:0.04565217391304348 9:0.04565217391304348 0:0.02826086956521739 13:0.01956521739130435 4:0.010869565217391304 11:0.002173913043478261 14:0.002173913043478261 15:0.002173913043478261 17:0.002173913043478261 19:0.002173913043478261 2:0.002173913043478261 3:0.002173913043478261 5:0.002173913043478261 7:0.002173913043478261 8:0.002173913043478261
AP890421-0093 14:0.3691135734072022 18:0.19182825484764543 9:0.18905817174515235 2:0.13642659279778394 15:0.025623268698060944 17:0.02008310249307479 0:0.011772853185595568 5:0.011772853185595568 11:0.009002770083102494 8:0.009002770083102494 16:0.006232686980609419 19:0.006232686980609419 1:0.0034626038781163434 3:0.0034626038781163434 4:0.0034626038781163434 12:6.925207756232687E-4 13:6.925207756232687E-4 6:6.925207756232687E-4 7:6.925207756232687E-4 10:6.925207756232687E-4
AP890422-0092 10:0.2732945091514143 0:0.22670549084858568 9:0.17346089850249585 18:0.14850249584026623 11:0.11688851913477537 7:0.017054908485856904 19:0.01372712146422629 6:0.012063227953410981 15:0.0037437603993344427 16:0.0037437603993344427 1:0.0037437603993344427 13:0.0020798668885191347 3:0.0020798668885191347 12:4.1597337770382697E-4 14:4.1597337770382697E-4 17:4.1597337770382697E-4 2:4.1597337770382697E-4 4:4.1597337770382697E-4 5:4.1597337770382697E-4 8:4.1597337770382697E-4
AP890423-0013 16:0.3574766355140187 10:0.21728971962616822 18:0.1705607476635514 1:0.13317757009345793 7:0.0397196261682243 6:0.030373831775700934 11:0.011682242990654205 0:0.011682242990654205 12:0.002336448598130841 13:0.002336448598130841 14:0.002336448598130841 15:0.002336448598130841 17:0.002336448598130841 19:0.002336448598130841 2:0.002336448598130841 3:0.002336448598130841 4:0.002336448598130841 5:0.002336448598130841 8:0.002336448598130841 9:0.002336448598130841
AP890423-0028 15:0.2336065573770492 16:0.20081967213114754 3:0.15163934426229508 18:0.13524590163934427 4:0.0860655737704918 1:0.036885245901639344 11:0.020491803278688523 17:0.020491803278688523 19:0.020491803278688523 7:0.020491803278688523 8:0.020491803278688523 9:0.020491803278688523 12:0.004098360655737705 13:0.004098360655737705 14:0.004098360655737705 0:0.004098360655737705 2:0.004098360655737705 5:0.004098360655737705 6:0.004098360655737705 10:0.004098360655737705
AP890423-0049 0:0.38279132791327913 9:0.1659891598915989 18:0.09823848238482384 12:0.08739837398373984 15:0.08468834688346884 4:0.07384823848238482 17:0.04403794037940379 1:0.022357723577235773 6:0.01964769647696477 5:0.006097560975609756 11:0.0033875338753387536 7:0.0033875338753387536 10:0.0033875338753387536 13:6.775067750677507E-4 14:6.775067750677507E-4 16:6.775067750677507E-4 19:6.775067750677507E-4 2:6.775067750677507E-4 3:6.775067750677507E-4 8:6.775067750677507E-4
AP890424-0107 18:0.5135416666666667 10:0.134375 13:0.08854166666666667 3:0.06354166666666666 16:0.046875 0:0.03854166666666667 1:0.03854166666666667 2:0.021875 9:0.017708333333333333 19:0.013541666666666667 4:0.009375 14:0.005208333333333333 11:0.0010416666666666667 12:0.0010416666666666667 15:0.0010416666666666667 17:0.0010416666666666667 5:0.0010416666666666667 6:0.0010416666666666667 7:0.0010416666666666667 8:0.0010416666666666667
AP890424-0135 2:0.4880434782608696 17:0.13152173913043477 18:0.07934782608695652 10:0.07934782608695652 19:0.06195652173913044 1:0.04456521739130435 16:0.035869565217391305 6:0.02282608695652174 15:0.01847826086956522 14:0.009782608695652175 9:0.009782608695652175 13:0.005434782608695652 4:0.005434782608695652 11:0.0010869565217391304 12:0.0010869565217391304 0:0.0010869565217391304 3:0.0010869565217391304 5:0.0010869565217391304 7:0.0010869565217391304 8:0.0010869565217391304
AP890425-0068 9:0.2934027777777778 4:0.2586805555555556 15:0.14756944444444445 7:0.09895833333333333 2:0.0642361111111111 18:0.036458333333333336 17:0.029513888888888888 13:0.015625 14:0.015625 19:0.015625 5:0.008680555555555556 11:0.001736111111111111 12:0.001736111111111111 16:0.001736111111111111 0:0.001736111111111111 1:0.001736111111111111 3:0.001736111111111111 6:0.001736111111111111 8:0.001736111111111111 10:0.001736111111111111
AP890426-0115 10:0.44739952718676124 18:0.22754137115839243 0:0.14479905437352245 12:0.04314420803782506 9:0.04314420803782506 1:0.02186761229314421 6:0.01950354609929078 11:0.012411347517730497 16:0.01004728132387707 3:0.0076832151300236405 14:0.002955082742316785 15:0.002955082742316785 2:0.002955082742316785 4:0.002955082742316785 5:0.002955082742316785 7:0.002955082742316785 8:0.002955082742316785 13:5.91016548463357E-4 17:5.91016548463357E-4 19:5.91016548463357E-4
AP890427-0237 18:0.6099348534201955 13:0.06596091205211727 12:0.059446254071661236 1:0.05618892508143322 9:0.05618892508143322 0:0.04315960912052117 16:0.03013029315960912 15:0.023615635179153095 5:0.02035830618892508 10:0.01710097719869707 19:0.007328990228013029 6:0.004071661237785016 11:8.143322475570033E-4 14:8.143322475570033E-4 17:8.143322475570033E-4 2:8.143322475570033E-4 3:8.143322475570033E-4 4:8.143322475570033E-4 7:8.143322475570033E-4 8:8.143322475570033E-4
AP890427-0244 8:0.5056818181818182 2:0.21022727272727273 9:0.12840909090909092 18:0.07386363636363637 13:0.023863636363636365 16:0.014772727272727272 1:0.014772727272727272 19:0.010227272727272727 0:0.005681818181818182 11:0.0011363636363636363 12:0.0011363636363636363 14:0.0011363636363636363 15:0.0011363636363636363 17:0.0011363636363636363 3:0.0011363636363636363 4:0.0011363636363636363 5:0.0011363636363636363 6:0.0011363636363636363 7:0.0011363636363636363 10:0.0011363636363636363
AP890427-0245 8:0.5064575645756457 2:0.3145756457564576 18:0.07841328413284133 9:0.05996309963099631 14:0.008302583025830259 0:0.008302583025830259 7:0.008302583025830259 16:0.004612546125461255 11:9.225092250922509E-4 12:9.225092250922509E-4 13:9.225092250922509E-4 15:9.225092250922509E-4 17:9.225092250922509E-4 19:9.225092250922509E-4 1:9.225092250922509E-4 3:9.225092250922509E-4 4:9.225092250922509E-4 5:9.225092250922509E-4 6:9.225092250922509E-4 10:9.225092250922509E-4
AP890428-0017 10:0.45963172804532576 0:0.2131728045325779 18:0.14801699716713881 1:0.06019830028328612 6:0.04320113314447592 3:0.026203966005665724 17:0.023371104815864022 9:0.014872521246458924 16:0.0035410764872521247 11:7.08215297450425E-4 12:7.08215297450425E-4 13:7.08215297450425E-4 14:7.08215297450425E-4 15:7.08215297450425E-4 19:7.08215297450425E-4 2:7.08215297450425E-4 4:7.08215297450425E-4 5:7.08215297450425E-4 7:7.08215297450425E-4 8:7.08215297450425E-4
AP890428-0020 0:0.46178756476683935 9:0.22085492227979275 11:0.0705958549222798 10:0.052461139896373056 8:0.04209844559585492 2:0.03173575129533679 17:0.029145077720207253 19:0.023963730569948185 15:0.01878238341968912 18:0.016191709844559584 1:0.013601036269430052 7:0.011010362694300517 6:0.003238341968911917 12:6.476683937823834E-4 13:6.476683937823834E-4 14:6.476683937823834E-4 16:6.476683937823834E-4 3:6.476683937823834E-4 4:6.476683937823834E-4 5:6.476683937823834E-4
AP890428-0075 15:0.2629151291512915 18:0.18911439114391143 13:0.14852398523985239 9:0.11531365313653137 4:0.10424354243542436 0:0.06734317343173432 2:0.026752767527675275 3:0.026752767527675275 17:0.023062730627306273 14:0.011992619926199263 19:0.008302583025830259 5:0.004612546125461255 10:0.004612546125461255 11:9.225092250922509E-4 12:9.225092250922509E-4 16:9.225092250922509E-4 1:9.225092250922509E-4 6:9.225092250922509E-4 7:9.225092250922509E-4 8:9.225092250922509E-4
AP890428-0139 12:0.24726027397260275 2:0.23082191780821917 16:0.15684931506849314 15:0.10753424657534247 9:0.0910958904109589 18:0.08561643835616438 17:0.03356164383561644 3:0.014383561643835616 13:0.008904109589041096 5:0.008904109589041096 6:0.0061643835616438354 11:0.003424657534246575 14:6.849315068493151E-4 19:6.849315068493151E-4 0:6.849315068493151E-4 1:6.849315068493151E-4 4:6.849315068493151E-4 7:6.849315068493151E-4 8:6.849315068493151E-4 10:6.849315068493151E-4
AP890428-0205 8:0.4979946524064171 17:0.1557486631016043 18:0.12366310160427807 3:0.07553475935828877 9:0.056818181818181816 11:0.04344919786096257 6:0.008689839572192513 7:0.008689839572192513 13:0.006016042780748663 2:0.006016042780748663 12:0.0033422459893048127 14:0.0033422459893048127 15:0.0033422459893048127 16:0.0033422459893048127 19:6.684491978609625E-4 0:6.684491978609625E-4 1:6.684491978609625E-4 4:6.684491978609625E-4 5:6.684491978609625E-4 10:6.684491978609625E-4
AP890428-0212 10:0.7087155963302753 11:0.08486238532110092 7:0.06651376146788991 18:0.0389908256880734 15:0.020642201834862386 5:0.020642201834862386 19:0.011467889908256881 1:0.011467889908256881 2:0.011467889908256881 12:0.0022935779816513763 13:0.0022935779816513763 14:0.0022935779816513763 16:0.0022935779816513763 17:0.0022935779816513763 0:0.0022935779816513763 3:0.0022935779816513763 4:0.0022935779816513763 6:0.0022935779816513763 8:0.0022935779816513763 9:0.0022935779816513763
AP890428-0243 8:0.5144110275689223 18:0.15601503759398497 17:0.14598997493734336 9:0.07080200501253132 11:0.03320802005012531 3:0.03320802005012531 16:0.008145363408521303 6:0.008145363408521303 14:0.005639097744360902 19:0.005639097744360902 4:0.005639097744360902 10:0.005639097744360902 13:0.003132832080200501 12:6.265664160401002E-4 15:6.265664160401002E-4 0:6.265664160401002E-4 1:6.265664160401002E-4 2:6.265664160401002E-4 5:6.265664160401002E-4 7:6.265664160401002E-4
AP890429-0034 4:0.4727979274611399 9:0.19300518134715025 5:0.13082901554404144 3:0.09974093264248704 8:0.022020725388601035 18:0.01683937823834197 0:0.01683937823834197 6:0.01683937823834197 12:0.006476683937823834 2:0.006476683937823834 7:0.006476683937823834 11:0.0012953367875647669 13:0.0012953367875647669 14:0.0012953367875647669 15:0.0012953367875647669 16:0.0012953367875647669 17:0.0012953367875647669 19:0.0012953367875647669 1:0.0012953367875647669 10:0.0012953367875647669
AP890501-0067 2:0.3720472440944882 17:0.2933070866141732 3:0.10433070866141732 18:0.08858267716535433 19:0.04133858267716536 16:0.017716535433070866 5:0.017716535433070866 14:0.00984251968503937 1:0.00984251968503937 4:0.00984251968503937 6:0.00984251968503937 7:0.00984251968503937 11:0.001968503937007874 12:0.001968503937007874 13:0.001968503937007874 15:0.001968503937007874 0:0.001968503937007874 8:0.001968503937007874 9:0.001968503937007874 10:0.001968503937007874
AP890501-0081 2:0.3746376811594203 17:0.20652173913043478 18:0.11376811594202899 6:0.07608695652173914 14:0.05289855072463768 9:0.041304347826086954 3:0.03840579710144928 4:0.021014492753623187 7:0.021014492753623187 16:0.018115942028985508 13:0.012318840579710146 12:0.009420289855072464 10:0.006521739130434782 8:0.0036231884057971015 11:7.246376811594203E-4 15:7.246376811594203E-4 19:7.246376811594203E-4 0:7.246376811594203E-4 1:7.246376811594203E-4 5:7.246376811594203E-4
AP890501-0086 7:0.4080645161290323 17:0.27903225806451615 9:0.09838709677419355 15:0.06612903225806452 18:0.04032258064516129 5:0.03387096774193549 4:0.020967741935483872 1:0.014516129032258065 12:0.008064516129032258 16:0.008064516129032258 2:0.008064516129032258 11:0.0016129032258064516 13:0.0016129032258064516 14:0.0016129032258064516 19:0.0016129032258064516 0:0.0016129032258064516 3:0.0016129032258064516 6:0.0016129032258064516 8:0.0016129032258064516 10:0.0016129032258064516
AP890502-0226 4:0.28465346534653463 3:0.19884488448844884 12:0.16254125412541254 18:0.13283828382838284 9:0.06023102310231023 19:0.04702970297029703 6:0.03382838283828383 7:0.017326732673267328 10:0.014026402640264026 5:0.010726072607260726 14:0.007425742574257425 16:0.007425742574257425 17:0.007425742574257425 8:0.007425742574257425 13:0.004125412541254125 11:8.250825082508251E-4 15:8.250825082508251E-4 0:8.250825082508251E-4 1:8.250825082508251E-4 2:8.250825082508251E-4
AP890502-0265 9:0.4654017857142857 10:0.13950892857142858 11:0.12611607142857142 1:0.0859375 17:0.07254464285714286 7:0.04575892857142857 12:0.027901785714285716 19:0.010044642857142858 4:0.010044642857142858 15:0.005580357142857143 13:0.0011160714285714285 14:0.0011160714285714285 16:0.0011160714285714285 18:0.0011160714285714285 0:0.0011160714285714285 2:0.0011160714285714285 3:0.0011160714285714285 5:0.0011160714285714285 6:0.0011160714285714285 8:0.0011160714285714285
AP890503-0298 6:0.43125 18:0.13625 9:0.13125 10:0.08625 1:0.06625 4:0.06625 17:0.02125 3:0.02125 16:0.01125 11:0.00625 12:0.00625 19:0.00625 13:0.00125 14:0.00125 15:0.00125 0:0.00125 2:0.00125 5:0.00125 7:0.00125 8:0.00125
AP890503-0315 10:0.40048076923076925 0:0.29471153846153847 18:0.1831730769230769 4:0.03701923076923077 7:0.035096153846153846 14:0.015865384615384615 17:0.010096153846153847 6:0.008173076923076924 2:0.004326923076923077 15:0.002403846153846154 16:0.002403846153846154 1:0.002403846153846154 11:4.807692307692308E-4 12:4.807692307692308E-4 13:4.807692307692308E-4 19:4.807692307692308E-4 3:4.807692307692308E-4 5:4.807692307692308E-4 8:4.807692307692308E-4 9:4.807692307692308E-4
AP890504-0121 8:0.514179104477612 9:0.22761194029850745 13:0.09029850746268657 17:0.06343283582089553 18:0.033582089552238806 10:0.018656716417910446 0:0.015671641791044775 15:0.012686567164179104 1:0.006716417910447761 14:0.0037313432835820895 16:0.0037313432835820895 3:0.0037313432835820895 11:7.462686567164179E-4 12:7.462686567164179E-4 19:7.462686567164179E-4 2:7.462686567164179E-4 4:7.462686567164179E-4 5:7.462686567164179E-4 6:7.462686567164179E-4 7:7.462686567164179E-4
AP890504-0151 15:0.3704427083333333 16:0.16471354166666666 19:0.138671875 13:0.12565104166666666 9:0.115234375 18:0.044921875 17:0.016276041666666668 6:0.011067708333333334 14:0.0032552083333333335 1:0.0032552083333333335 11:6.510416666666666E-4 12:6.510416666666666E-4 0:6.510416666666666E-4 2:6.510416666666666E-4 3:6.510416666666666E-4 4:6.510416666666666E-4 5:6.510416666666666E-4 7:6.510416666666666E-4 8:6.510416666666666E-4 10:6.510416666666666E-4
AP890505-0254 8:0.5368705035971223 2:0.2814748201438849 18:0.06205035971223022 9:0.05845323741007194 11:0.044064748201438846 13:0.0044964028776978415 12:8.992805755395684E-4 14:8.992805755395684E-4 15:8.992805755395684E-4 16:8.992805755395684E-4 17:8.992805755395684E-4 19:8.992805755395684E-4 0:8.992805755395684E-4 1:8.992805755395684E-4 3:8.992805755395684E-4 4:8.992805755395684E-4 5:8.992805755395684E-4 6:8.992805755395684E-4 7:8.992805755395684E-4 10:8.992805755395684E-4
AP890506-0041 0:0.4100985221674877 9:0.1687192118226601 17:0.1539408866995074 10:0.09482758620689655 2:0.07512315270935961 11:0.04556650246305419 8:0.02586206896551724 3:0.011083743842364532 12:0.0012315270935960591 13:0.0012315270935960591 14:0.0012315270935960591 15:0.0012315270935960591 16:0.0012315270935960591 18:0.0012315270935960591 19:0.0012315270935960591 1:0.0012315270935960591 4:0.0012315270935960591 5:0.0012315270935960591 6:0.0012315270935960591 7:0.0012315270935960591
AP890508-0093 5:0.2911931818181818 18:0.24573863636363635 7:0.17755681818181818 6:0.09801136363636363 9:0.08096590909090909 15:0.041193181818181816 19:0.018465909090909092 14:0.007102272727272727 0:0.007102272727272727 1:0.007102272727272727 8:0.007102272727272727 10:0.007102272727272727 11:0.0014204545454545455 12:0.0014204545454545455 13:0.0014204545454545455 16:0.0014204545454545455 17:0.0014204545454545455 2:0.0014204545454545455 3:0.0014204545454545455 4:0.0014204545454545455
AP890509-0092 19:0.46207430340557276 15:0.14318885448916407 18:0.08746130030959752 9:0.0565015479876161 13:0.04411764705882353 16:0.037925696594427245 12:0.0348297213622291 5:0.025541795665634675 1:0.02244582043343653 8:0.01934984520123839 2:0.016253869969040248 3:0.013157894736842105 4:0.013157894736842105 11:0.00696594427244582 14:0.00696594427244582 10:0.00696594427244582 17:7.739938080495357E-4 0:7.739938080495357E-4 6:7.739938080495357E-4 7:7.739938080495357E-4
AP890509-0243 6:0.5102339181286549 10:0.2412280701754386 9:0.13596491228070176 7:0.06578947368421052 0:0.019005847953216373 17:0.007309941520467836 11:0.0014619883040935672 12:0.0014619883040935672 13:0.0014619883040935672 14:0.0014619883040935672 15:0.0014619883040935672 16:0.0014619883040935672 18:0.0014619883040935672 19:0.0014619883040935672 1:0.0014619883040935672 2:0.0014619883040935672 3:0.0014619883040935672 4:0.0014619883040935672 5:0.0014619883040935672 8:0.0014619883040935672
