AP890103-0012 8:0.21118421052631578 11:0.1875 12:0.17171052631578948 17:0.11644736842105263 9:0.09013157894736842 15:0.05592105263157895 16:0.0506578947368421 2:0.04276315789473684 4:0.021710526315789475 5:0.01381578947368421 13:0.008552631578947369 3:0.008552631578947369 19:0.0059210526315789476 6:0.0059210526315789476 14:0.003289473684210526 1:0.003289473684210526 18:6.578947368421052E-4 0:6.578947368421052E-4 7:6.578947368421052E-4 10:6.578947368421052E-4
AP890406-0210 15:0.35604693140794225 11:0.22427797833935018 9:0.09792418772563177 19:0.050992779783393505 12:0.04918772563176895 4:0.047382671480144405 14:0.03835740072202166 0:0.03294223826714802 8:0.031137184115523464 7:0.029332129963898917 2:0.027527075812274367 13:0.004061371841155234 16:0.004061371841155234 18:0.002256317689530686 3:0.002256317689530686 17:4.512635379061372E-4 1:4.512635379061372E-4 5:4.512635379061372E-4 6:4.512635379061372E-4 10:4.512635379061372E-4
AP890407-0041 15:0.28191489361702127 11:0.17553191489361702 12:0.15425531914893617 4:0.10319148936170212 19:0.09468085106382979 9:0.07765957446808511 18:0.043617021276595745 1:0.022340425531914895 10:0.013829787234042552 7:0.009574468085106383 14:0.005319148936170213 3:0.005319148936170213 6:0.005319148936170213 13:0.0010638297872340426 16:0.0010638297872340426 17:0.0010638297872340426 0:0.0010638297872340426 2:0.0010638297872340426 5:0.0010638297872340426 8:0.0010638297872340426
AP890407-0107 14:0.2618110236220472 13:0.23818897637795275 9:0.1830708661417323 4:0.11220472440944881 11:0.10433070866141732 7:0.03346456692913386 1:0.025590551181102362 15:0.00984251968503937 16:0.00984251968503937 12:0.001968503937007874 17:0.001968503937007874 18:0.001968503937007874 19:0.001968503937007874 0:0.001968503937007874 2:0.001968503937007874 3:0.001968503937007874 5:0.001968503937007874 6:0.001968503937007874 8:0.001968503937007874 10:0.001968503937007874
AP890407-0156 14:0.25912921348314605 11:0.22823033707865167 9:0.12991573033707865 13:0.12429775280898876 19:0.09901685393258428 4:0.07373595505617977 8:0.028792134831460675 0:0.0175561797752809 12:0.014747191011235955 15:0.009129213483146067 17:0.006320224719101123 16:0.0035112359550561797 18:7.022471910112359E-4 1:7.022471910112359E-4 2:7.022471910112359E-4 3:7.022471910112359E-4 5:7.022471910112359E-4 6:7.022471910112359E-4 7:7.022471910112359E-4 10:7.022471910112359E-4
AP890408-0067 16:0.5585501858736059 17:0.09386617100371747 9:0.09386617100371747 11:0.07899628252788105 12:0.041821561338289966 15:0.041821561338289966 5:0.03066914498141264 2:0.02695167286245353 18:0.015799256505576207 19:0.004646840148698885 0:0.004646840148698885 13:9.293680297397769E-4 14:9.293680297397769E-4 1:9.293680297397769E-4 3:9.293680297397769E-4 4:9.293680297397769E-4 6:9.293680297397769E-4 7:9.293680297397769E-4 8:9.293680297397769E-4 10:9.293680297397769E-4
AP890408-0087 15:0.7319277108433735 11:0.07730923694779117 2:0.06124497991967871 12:0.045180722891566265 9:0.04116465863453815 19:0.01706827309236948 14:0.009036144578313253 7:0.0050200803212851405 13:0.001004016064257028 16:0.001004016064257028 17:0.001004016064257028 18:0.001004016064257028 0:0.001004016064257028 1:0.001004016064257028 3:0.001004016064257028 4:0.001004016064257028 5:0.001004016064257028 6:0.001004016064257028 8:0.001004016064257028 10:0.001004016064257028
AP890408-0122 1:0.35040983606557374 9:0.1564207650273224 6:0.14549180327868852 5:0.10724043715846994 18:0.08265027322404371 10:0.06352459016393443 13:0.03346994535519126 2:0.01980874316939891 12:0.008879781420765027 15:0.008879781420765027 17:0.008879781420765027 11:0.0034153005464480873 14:0.0034153005464480873 0:0.0034153005464480873 16:6.830601092896175E-4 19:6.830601092896175E-4 3:6.830601092896175E-4 4:6.830601092896175E-4 7:6.830601092896175E-4 8:6.830601092896175E-4
AP890410-0074 14:0.34294871794871795 11:0.1420940170940171 15:0.13354700854700854 19:0.09935897435897435 9:0.07371794871794872 3:0.056623931623931624 0:0.030982905982905984 4:0.030982905982905984 6:0.030982905982905984 16:0.022435897435897436 8:0.018162393162393164 1:0.009615384615384616 12:0.0010683760683760685 13:0.0010683760683760685 17:0.0010683760683760685 18:0.0010683760683760685 2:0.0010683760683760685 5:0.0010683760683760685 7:0.0010683760683760685 10:0.0010683760683760685
AP890410-0165 19:0.5451482479784366 11:0.18935309973045822 7:0.07075471698113207 14:0.05727762803234501 3:0.05188679245283019 15:0.024932614555256066 9:0.02223719676549865 1:0.01954177897574124 17:0.006064690026954178 2:0.006064690026954178 12:6.738544474393531E-4 13:6.738544474393531E-4 16:6.738544474393531E-4 18:6.738544474393531E-4 0:6.738544474393531E-4 4:6.738544474393531E-4 5:6.738544474393531E-4 6:6.738544474393531E-4 8:6.738544474393531E-4 10:6.738544474393531E-4
AP890412-0069 19:0.23317307692307693 7:0.20432692307692307 4:0.18509615384615385 15:0.15625 9:0.06971153846153846 11:0.03125 6:0.03125 10:0.03125 14:0.021634615384615384 0:0.01201923076923077 12:0.002403846153846154 13:0.002403846153846154 16:0.002403846153846154 17:0.002403846153846154 18:0.002403846153846154 1:0.002403846153846154 2:0.002403846153846154 3:0.002403846153846154 5:0.002403846153846154 8:0.002403846153846154
AP890412-0088 7:0.49867724867724866 9:0.16534391534391535 15:0.1335978835978836 19:0.1335978835978836 11:0.03306878306878307 16:0.006613756613756613 18:0.006613756613756613 3:0.006613756613756613 12:0.0013227513227513227 13:0.0013227513227513227 14:0.0013227513227513227 17:0.0013227513227513227 0:0.0013227513227513227 1:0.0013227513227513227 2:0.0013227513227513227 4:0.0013227513227513227 5:0.0013227513227513227 6:0.0013227513227513227 8:0.0013227513227513227 10:0.0013227513227513227
AP890412-0105 7:0.46161417322834647 19:0.18996062992125984 9:0.13877952755905512 11:0.0797244094488189 15:0.04429133858267716 5:0.024606299212598427 2:0.01673228346456693 14:0.008858267716535433 16:0.008858267716535433 4:0.008858267716535433 0:0.004921259842519685 10:0.004921259842519685 12:9.84251968503937E-4 13:9.84251968503937E-4 17:9.84251968503937E-4 18:9.84251968503937E-4 1:9.84251968503937E-4 3:9.84251968503937E-4 6:9.84251968503937E-4 8:9.84251968503937E-4
AP890412-0181 15:0.49944567627494457 14:0.12028824833702882 9:0.0958980044345898 11:0.08702882483370289 4:0.07150776053215077 13:0.022727272727272728 16:0.020509977827051 0:0.01607538802660754 1:0.01385809312638581 5:0.01164079822616408 6:0.009423503325942351 8:0.009423503325942351 2:0.004988913525498891 7:0.004988913525498891 10:0.004988913525498891 17:0.002771618625277162 19:0.002771618625277162 12:5.543237250554324E-4 18:5.543237250554324E-4 3:5.543237250554324E-4
AP890413-0016 15:0.5141891891891892 11:0.18716216216216217 19:0.16283783783783784 16:0.04932432432432433 14:0.04121621621621622 7:0.019594594594594596 12:0.006081081081081081 13:0.0033783783783783786 1:0.0033783783783783786 2:0.0033783783783783786 3:0.0033783783783783786 17:6.756756756756757E-4 18:6.756756756756757E-4 0:6.756756756756757E-4 4:6.756756756756757E-4 5:6.756756756756757E-4 6:6.756756756756757E-4 8:6.756756756756757E-4 9:6.756756756756757E-4 10:6.756756756756757E-4
AP890413-0035 15:0.4847560975609756 14:0.24085365853658536 0:0.0701219512195122 12:0.06605691056910569 9:0.05386178861788618 19:0.049796747967479675 11:0.017276422764227643 16:0.00508130081300813 13:0.0010162601626016261 17:0.0010162601626016261 18:0.0010162601626016261 1:0.0010162601626016261 2:0.0010162601626016261 3:0.0010162601626016261 4:0.0010162601626016261 5:0.0010162601626016261 6:0.0010162601626016261 7:0.0010162601626016261 8:0.0010162601626016261 10:0.0010162601626016261
AP890413-0109 16:0.5579584775086506 9:0.1773356401384083 11:0.056228373702422146 2:0.04930795847750865 1:0.03200692041522491 13:0.025086505190311418 17:0.025086505190311418 18:0.018166089965397925 4:0.018166089965397925 0:0.014705882352941176 7:0.01124567474048443 12:0.007785467128027681 14:8.650519031141869E-4 15:8.650519031141869E-4 19:8.650519031141869E-4 3:8.650519031141869E-4 5:8.650519031141869E-4 6:8.650519031141869E-4 8:8.650519031141869E-4 10:8.650519031141869E-4
AP890414-0066 8:0.237012987012987 9:0.22402597402597402 11:0.17207792207792208 19:0.1331168831168831 0:0.10714285714285714 15:0.05519480519480519 12:0.016233766233766232 4:0.016233766233766232 13:0.003246753246753247 14:0.003246753246753247 16:0.003246753246753247 17:0.003246753246753247 18:0.003246753246753247 1:0.003246753246753247 2:0.003246753246753247 3:0.003246753246753247 5:0.003246753246753247 6:0.003246753246753247 7:0.003246753246753247 10:0.003246753246753247
AP890414-0222 16:0.45216836734693877 11:0.19451530612244897 9:0.11798469387755102 2:0.07461734693877552 15:0.0389030612244898 1:0.028698979591836735 12:0.02614795918367347 0:0.018494897959183673 18:0.01594387755102041 3:0.013392857142857142 6:0.008290816326530613 4:0.0031887755102040817 5:0.0031887755102040817 13:6.377551020408163E-4 14:6.377551020408163E-4 17:6.377551020408163E-4 19:6.377551020408163E-4 7:6.377551020408163E-4 8:6.377551020408163E-4 10:6.377551020408163E-4
AP890415-0006 11:0.20495495495495494 0:0.18993993993993993 14:0.11486486486486487 3:0.10885885885885886 19:0.08183183183183183 8:0.08183183183183183 7:0.06381381381381382 12:0.048798798798798795 2:0.04279279279279279 9:0.03978978978978979 15:0.00975975975975976 17:0.0037537537537537537 6:0.0037537537537537537 13:7.507507507507507E-4 16:7.507507507507507E-4 18:7.507507507507507E-4 1:7.507507507507507E-4 4:7.507507507507507E-4 5:7.507507507507507E-4 10:7.507507507507507E-4
AP890417-0105 0:0.45129107981220656 4:0.15316901408450703 9:0.09448356807511737 8:0.07570422535211267 15:0.052230046948356805 14:0.04753521126760563 7:0.03814553990610329 11:0.028755868544600938 3:0.02640845070422535 19:0.01232394366197183 6:0.007629107981220657 16:0.00528169014084507 18:0.0029342723004694834 12:5.868544600938967E-4 13:5.868544600938967E-4 17:5.868544600938967E-4 1:5.868544600938967E-4 2:5.868544600938967E-4 5:5.868544600938967E-4 10:5.868544600938967E-4
AP890417-0131 17:0.3530701754385965 6:0.1600877192982456 0:0.09868421052631579 11:0.08114035087719298 9:0.08114035087719298 13:0.05482456140350877 1:0.05482456140350877 2:0.03728070175438596 19:0.02850877192982456 8:0.02850877192982456 12:0.0021929824561403508 14:0.0021929824561403508 15:0.0021929824561403508 16:0.0021929824561403508 18:0.0021929824561403508 3:0.0021929824561403508 4:0.0021929824561403508 5:0.0021929824561403508 7:0.0021929824561403508 10:0.0021929824561403508
AP890419-0212 15:0.534741144414169 19:0.18324250681198911 11:0.1505449591280654 9:0.05790190735694823 12:0.01430517711171662 14:0.011580381471389645 16:0.011580381471389645 5:0.011580381471389645 4:0.008855585831062671 7:0.006130790190735695 18:0.0034059945504087193 13:6.811989100817438E-4 17:6.811989100817438E-4 0:6.811989100817438E-4 1:6.811989100817438E-4 2:6.811989100817438E-4 3:6.811989100817438E-4 6:6.811989100817438E-4 8:6.811989100817438E-4 10:6.811989100817438E-4
AP890419-0216 12:0.2610677083333333 11:0.19075520833333334 9:0.138671875 15:0.107421875 0:0.09700520833333333 8:0.052734375 14:0.044921875 16:0.042317708333333336 4:0.031901041666666664 18:0.011067708333333334 1:0.011067708333333334 13:0.0032552083333333335 5:0.0032552083333333335 17:6.510416666666666E-4 19:6.510416666666666E-4 2:6.510416666666666E-4 3:6.510416666666666E-4 6:6.510416666666666E-4 7:6.510416666666666E-4 10:6.510416666666666E-4
AP890420-0059 7:0.32954545454545453 9:0.22045454545454546 19:0.14772727272727273 15:0.075 14:0.0659090909090909 0:0.038636363636363635 1:0.038636363636363635 2:0.029545454545454545 3:0.029545454545454545 11:0.0022727272727272726 12:0.0022727272727272726 13:0.0022727272727272726 16:0.0022727272727272726 17:0.0022727272727272726 18:0.0022727272727272726 4:0.0022727272727272726 5:0.0022727272727272726 6:0.0022727272727272726 8:0.0022727272727272726 10:0.0022727272727272726
AP890420-0178 17:0.20601851851851852 9:0.1875 2:0.1597222222222222 5:0.1597222222222222 15:0.1412037037037037 10:0.09490740740740741 12:0.011574074074074073 16:0.011574074074074073 11:0.0023148148148148147 13:0.0023148148148148147 14:0.0023148148148148147 18:0.0023148148148148147 19:0.0023148148148148147 0:0.0023148148148148147 1:0.0023148148148148147 3:0.0023148148148148147 4:0.0023148148148148147 6:0.0023148148148148147 7:0.0023148148148148147 8:0.0023148148148148147
AP890422-0062 7:0.4053191489361702 11:0.24361702127659574 12:0.052127659574468084 4:0.043617021276595745 16:0.039361702127659576 9:0.039361702127659576 3:0.035106382978723406 2:0.030851063829787233 5:0.026595744680851064 15:0.022340425531914895 19:0.018085106382978722 8:0.018085106382978722 13:0.009574468085106383 6:0.009574468085106383 14:0.0010638297872340426 17:0.0010638297872340426 18:0.0010638297872340426 0:0.0010638297872340426 1:0.0010638297872340426 10:0.0010638297872340426
AP890422-0099 7:0.25578034682080925 11:0.17485549132947978 9:0.14017341040462428 3:0.12861271676300579 8:0.07658959537572255 16:0.06502890173410404 14:0.0476878612716763 12:0.030346820809248554 0:0.01878612716763006 2:0.01878612716763006 4:0.01300578034682081 6:0.01300578034682081 18:0.0072254335260115606 13:0.001445086705202312 15:0.001445086705202312 17:0.001445086705202312 19:0.001445086705202312 1:0.001445086705202312 5:0.001445086705202312 10:0.001445086705202312
AP890422-0110 10:0.44583333333333336 9:0.22361111111111112 15:0.1125 14:0.06805555555555555 11:0.0625 13:0.034722222222222224 2:0.018055555555555554 7:0.0125 12:0.006944444444444444 16:0.001388888888888889 17:0.001388888888888889 18:0.001388888888888889 19:0.001388888888888889 0:0.001388888888888889 1:0.001388888888888889 3:0.001388888888888889 4:0.001388888888888889 5:0.001388888888888889 6:0.001388888888888889 8:0.001388888888888889
AP890422-0115 10:0.4904513888888889 9:0.3133680555555556 15:0.06684027777777778 11:0.05642361111111111 18:0.025173611111111112 14:0.0078125 17:0.0078125 4:0.0078125 7:0.0078125 2:0.004340277777777778 8:0.004340277777777778 12:8.680555555555555E-4 13:8.680555555555555E-4 16:8.680555555555555E-4 19:8.680555555555555E-4 0:8.680555555555555E-4 1:8.680555555555555E-4 3:8.680555555555555E-4 5:8.680555555555555E-4 6:8.680555555555555E-4
AP890423-0027 0:0.27164804469273746 11:0.26606145251396646 19:0.07611731843575419 14:0.07053072625698324 16:0.07053072625698324 9:0.04539106145251397 15:0.039804469273743016 12:0.037011173184357544 3:0.034217877094972066 7:0.025837988826815643 5:0.023044692737430168 17:0.017458100558659217 10:0.011871508379888268 8:0.006284916201117319 13:6.983240223463687E-4 18:6.983240223463687E-4 1:6.983240223463687E-4 2:6.983240223463687E-4 4:6.983240223463687E-4 6:6.983240223463687E-4
AP890424-0019 14:0.35824022346368717 0:0.15712290502793297 11:0.14874301675977653 8:0.10963687150837989 7:0.04539106145251397 9:0.037011173184357544 3:0.034217877094972066 18:0.02863128491620112 1:0.02863128491620112 19:0.020251396648044692 6:0.017458100558659217 17:0.006284916201117319 10:0.0034916201117318434 12:6.983240223463687E-4 13:6.983240223463687E-4 15:6.983240223463687E-4 16:6.983240223463687E-4 2:6.983240223463687E-4 4:6.983240223463687E-4 5:6.983240223463687E-4
AP890424-0063 10:0.4452614379084967 9:0.21650326797385622 15:0.13480392156862744 11:0.05310457516339869 14:0.04003267973856209 5:0.04003267973856209 18:0.02042483660130719 1:0.013888888888888888 4:0.007352941176470588 6:0.007352941176470588 13:0.004084967320261438 2:0.004084967320261438 3:0.004084967320261438 8:0.004084967320261438 12:8.169934640522876E-4 16:8.169934640522876E-4 17:8.169934640522876E-4 19:8.169934640522876E-4 0:8.169934640522876E-4 7:8.169934640522876E-4
AP890424-0251 12:0.5484615384615384 2:0.11153846153846154 11:0.08384615384615385 15:0.05 5:0.05 18:0.03769230769230769 9:0.03461538461538462 8:0.02846153846153846 6:0.016153846153846154 1:0.013076923076923076 16:0.01 13:0.0038461538461538464 14:0.0038461538461538464 10:0.0038461538461538464 17:7.692307692307692E-4 19:7.692307692307692E-4 0:7.692307692307692E-4 3:7.692307692307692E-4 4:7.692307692307692E-4 7:7.692307692307692E-4
AP890425-0043 10:0.5340466926070039 9:0.23443579766536965 15:0.13715953307392997 11:0.02821011673151751 16:0.016536964980544747 3:0.01264591439688716 4:0.01264591439688716 18:0.008754863813229572 8:0.0048638132295719845 12:9.727626459143969E-4 13:9.727626459143969E-4 14:9.727626459143969E-4 17:9.727626459143969E-4 19:9.727626459143969E-4 0:9.727626459143969E-4 1:9.727626459143969E-4 2:9.727626459143969E-4 5:9.727626459143969E-4 6:9.727626459143969E-4 7:9.727626459143969E-4
AP890425-0190 10:0.4579326923076923 9:0.25600961538461536 15:0.11177884615384616 13:0.03485576923076923 14:0.03485576923076923 18:0.03485576923076923 17:0.025240384615384616 11:0.010817307692307692 4:0.010817307692307692 12:0.006009615384615385 19:0.006009615384615385 16:0.001201923076923077 0:0.001201923076923077 1:0.001201923076923077 2:0.001201923076923077 3:0.001201923076923077 5:0.001201923076923077 6:0.001201923076923077 7:0.001201923076923077 8:0.001201923076923077
AP890426-0079 0:0.35 19:0.23 6:0.15 4:0.11 8:0.056666666666666664 14:0.03 9:0.03 11:0.0033333333333333335 12:0.0033333333333333335 13:0.0033333333333333335 15:0.0033333333333333335 16:0.0033333333333333335 17:0.0033333333333333335 18:0.0033333333333333335 1:0.0033333333333333335 2:0.0033333333333333335 3:0.0033333333333333335 5:0.0033333333333333335 7:0.0033333333333333335 10:0.0033333333333333335
AP890426-0144 15:0.24720670391061453 4:0.20251396648044692 11:0.19692737430167598 14:0.12430167597765363 0:0.06843575418994413 9:0.051675977653631286 5:0.029329608938547486 1:0.023743016759776536 12:0.012569832402234637 8:0.012569832402234637 13:0.006983240223463687 19:0.006983240223463687 10:0.006983240223463687 16:0.0013966480446927375 17:0.0013966480446927375 18:0.0013966480446927375 2:0.0013966480446927375 3:0.0013966480446927375 6:0.0013966480446927375 7:0.0013966480446927375
AP890426-0164 10:0.5676020408163265 9:0.2002551020408163 15:0.09821428571428571 11:0.047193877551020405 4:0.021683673469387755 14:0.016581632653061226 8:0.011479591836734694 13:0.006377551020408163 16:0.006377551020408163 3:0.006377551020408163 7:0.006377551020408163 12:0.0012755102040816326 17:0.0012755102040816326 18:0.0012755102040816326 19:0.0012755102040816326 0:0.0012755102040816326 1:0.0012755102040816326 2:0.0012755102040816326 5:0.0012755102040816326 6:0.0012755102040816326
AP890427-0012 11:0.4322742474916388 14:0.24498327759197325 15:0.13127090301003344 7:0.07107023411371237 0:0.034280936454849496 16:0.024247491638795988 2:0.020903010033444816 8:0.014214046822742474 9:0.014214046822742474 6:0.004180602006688963 12:8.361204013377926E-4 13:8.361204013377926E-4 17:8.361204013377926E-4 18:8.361204013377926E-4 19:8.361204013377926E-4 1:8.361204013377926E-4 3:8.361204013377926E-4 4:8.361204013377926E-4 5:8.361204013377926E-4 10:8.361204013377926E-4
